"","Acc_x","Acc_y","Acc_z","Mag_x","Mag_y","Mag_z","Date","Hours","Minutes","Seconds","Pitch.angle","ODBA","VeDBA","Event.no.","DateTime","Behaviours"
"12",0.683838,-0.10791,0.719971,-0.241455,0.414063,0.79834,"27/2/2019",15,13,46,-43.2078767127959,0.081543,0.0527344,318661,2019-02-27 15:13:46,"Eating"
"13",0.695801,-0.0839844,0.767822,-0.240479,0.41333,0.797852,"27/2/2019",15,13,46,-42.0134180797675,0.0876465,0.0593262,318662,2019-02-27 15:13:46,"Eating"
"14",0.671875,-0.0839844,0.803955,-0.239502,0.412598,0.797363,"27/2/2019",15,13,46,-39.7329940412291,0.0998535,0.0656738,318663,2019-02-27 15:13:46,"Eating"
"15",0.671875,-0.0959473,0.827881,-0.238525,0.411621,0.796875,"27/2/2019",15,13,46,-38.874505560197,0.112061,0.0871582,318664,2019-02-27 15:13:46,"Eating"
"16",0.635986,-0.131836,0.815918,-0.236328,0.409912,0.795898,"27/2/2019",15,13,46,-37.5780182472971,0.115234,0.0805664,318665,2019-02-27 15:13:46,"Eating"
"17",0.587891,-0.119873,0.743896,-0.237793,0.410645,0.797119,"27/2/2019",15,13,46,-37.9621219251972,0.0820313,0.0610352,318666,2019-02-27 15:13:46,"Eating"
"18",0.599854,-0.0598145,0.707764,-0.239502,0.411621,0.79834,"27/2/2019",15,13,46,-40.1818740397696,0.111572,0.0649414,318667,2019-02-27 15:13:46,"Eating"
"19",0.635986,-0.0959473,0.671875,-0.240967,0.412354,0.799561,"27/2/2019",15,13,46,-43.139487027745,0.0812988,0.0710449,318668,2019-02-27 15:13:46,"Eating"
"20",0.647949,-0.0839844,0.599854,-0.244385,0.414307,0.802002,"27/2/2019",15,13,46,-46.9299618132603,0.155762,0.142822,318669,2019-02-27 15:13:46,"Eating"
"21",0.671875,-0.0839844,0.623779,-0.243896,0.413818,0.804199,"27/2/2019",15,13,46,-46.8691972922806,0.155518,0.12207,318670,2019-02-27 15:13:46,"Eating"
"22",0.695801,-0.131836,0.707764,-0.243408,0.413086,0.806396,"27/2/2019",15,13,46,-44.0232593499219,0.123779,0.0727539,318671,2019-02-27 15:13:46,"Eating"
"23",0.671875,-0.119873,0.731934,-0.24292,0.412354,0.808594,"27/2/2019",15,13,46,-42.1726835372725,0.0610352,0.0380859,318672,2019-02-27 15:13:46,"Eating"
"24",0.671875,-0.0959473,0.779785,-0.241699,0.410889,0.813232,"27/2/2019",15,13,46,-40.5359550736104,0.065918,0.0473633,318673,2019-02-27 15:13:46,"Eating"
"25",0.671875,-0.0839844,0.791992,-0.240967,0.411621,0.810303,"27/2/2019",15,13,46,-40.1511703029761,0.088623,0.059082,318674,2019-02-27 15:13:46,"Eating"
"26",0.683838,-0.119873,0.791992,-0.23999,0.412598,0.807129,"27/2/2019",15,13,46,-40.4879531783563,0.112305,0.0681152,318675,2019-02-27 15:13:46,"Eating"
"27",0.683838,-0.131836,0.791992,-0.239014,0.41333,0.804199,"27/2/2019",15,13,46,-40.4217289746393,0.123535,0.0727539,318676,2019-02-27 15:13:46,"Eating"
"28",0.695801,-0.155762,0.791992,-0.237061,0.415283,0.797852,"27/2/2019",15,13,46,-40.7623950527096,0.157959,0.092041,318677,2019-02-27 15:13:46,"Eating"
"29",0.671875,-0.167969,0.767822,-0.237061,0.414551,0.796631,"27/2/2019",15,13,46,-40.5246428046418,0.121338,0.0810547,318678,2019-02-27 15:13:46,"Eating"
"30",0.635986,-0.179932,0.731934,-0.236816,0.413818,0.79541,"27/2/2019",15,13,46,-40.1573173140973,0.110596,0.0876465,318679,2019-02-27 15:13:46,"Eating"
"31",0.647949,-0.131836,0.695801,-0.236816,0.413086,0.794189,"27/2/2019",15,13,46,-42.4569171197081,0.0864258,0.0583496,318680,2019-02-27 15:13:46,"Eating"
"32",0.671875,-0.131836,0.695801,-0.236328,0.411621,0.791748,"27/2/2019",15,13,46,-43.4930476809301,0.0998535,0.0603027,318681,2019-02-27 15:13:46,"Eating"
"33",0.659912,-0.119873,0.719971,-0.237549,0.411621,0.793457,"27/2/2019",15,13,46,-42.1178424488903,0.0490723,0.0305176,318682,2019-02-27 15:13:46,"Eating"
"34",0.635986,-0.0839844,0.731934,-0.23877,0.411377,0.795166,"27/2/2019",15,13,46,-40.8023199783303,0.0385742,0.0234375,318683,2019-02-27 15:13:46,"Eating"
"35",0.623779,-0.0598145,0.695801,-0.23999,0.411377,0.797119,"27/2/2019",15,13,46,-41.7711087373413,0.109863,0.064209,318684,2019-02-27 15:13:46,"Eating"
"36",0.635986,-0.0717773,0.695801,-0.242676,0.410889,0.800781,"27/2/2019",15,13,46,-42.2774071234879,0.083252,0.0515137,318685,2019-02-27 15:13:46,"Eating"
"37",0.647949,-0.10791,0.707764,-0.242188,0.410645,0.801025,"27/2/2019",15,13,46,-42.1459989258001,0.045166,0.0319824,318686,2019-02-27 15:13:46,"Eating"
"38",0.635986,-0.10791,0.695801,-0.241699,0.410156,0.80127,"27/2/2019",15,13,46,-42.0894994742688,0.0708008,0.0458984,318687,2019-02-27 15:13:46,"Eating"
"39",0.635986,-0.131836,0.707764,-0.241211,0.409912,0.801514,"27/2/2019",15,13,46,-41.4570590043988,0.0837402,0.0510254,318688,2019-02-27 15:13:46,"Eating"
"40",0.647949,-0.131836,0.731934,-0.23999,0.408936,0.802002,"27/2/2019",15,13,46,-41.0635524808811,0.0473633,0.0402832,318689,2019-02-27 15:13:46,"Eating"
"41",0.587891,-0.131836,0.731934,-0.240234,0.409668,0.802246,"27/2/2019",15,13,47,-38.3257237971427,0.106201,0.0754395,318690,2019-02-27 15:13:47,"Eating"
"42",0.623779,-0.119873,0.731934,-0.240479,0.4104,0.802734,"27/2/2019",15,13,47,-40.0648199531107,0.0571289,0.0395508,318691,2019-02-27 15:13:47,"Eating"
"43",0.647949,-0.131836,0.755859,-0.240967,0.411133,0.802979,"27/2/2019",15,13,47,-40.1806263056948,0.0664063,0.0446777,318692,2019-02-27 15:13:47,"Eating"
"44",0.659912,-0.155762,0.743896,-0.241699,0.412598,0.803955,"27/2/2019",15,13,47,-40.9668968640814,0.0786133,0.0620117,318693,2019-02-27 15:13:47,"Eating"
"45",0.635986,-0.179932,0.719971,-0.23999,0.411621,0.803955,"27/2/2019",15,13,47,-40.5963073813135,0.114502,0.0866699,318694,2019-02-27 15:13:47,"Eating"
"46",0.683838,-0.0717773,0.815918,-0.238281,0.410645,0.803955,"27/2/2019",15,13,47,-39.8583909054511,0.137695,0.0922852,318695,2019-02-27 15:13:47,"Eating"
"47",0.719971,-0.0478516,0.803955,-0.236328,0.409424,0.803955,"27/2/2019",15,13,47,-41.7952604775055,0.185547,0.108398,318696,2019-02-27 15:13:47,"Eating"
"48",0.683838,-0.0239258,0.779785,-0.232666,0.407227,0.803955,"27/2/2019",15,13,47,-41.2360104664926,0.147949,0.0908203,318697,2019-02-27 15:13:47,"Eating"
"49",0.659912,-0.0239258,0.743896,-0.234619,0.407471,0.804199,"27/2/2019",15,13,47,-41.561608662819,0.0874023,0.0727539,318698,2019-02-27 15:13:47,"Eating"
"50",0.647949,-0.0478516,0.695801,-0.236816,0.407715,0.804688,"27/2/2019",15,13,47,-42.8931041446008,0.0925293,0.0603027,318699,2019-02-27 15:13:47,"Eating"
"51",0.635986,-0.0478516,0.695801,-0.239014,0.408203,0.804932,"27/2/2019",15,13,47,-42.3610762300842,0.105957,0.0639648,318700,2019-02-27 15:13:47,"Eating"
"52",0.659912,-0.0598145,0.695801,-0.243408,0.408936,0.805908,"27/2/2019",15,13,47,-43.3782902370219,0.0742188,0.0510254,318701,2019-02-27 15:13:47,"Eating"
"53",0.659912,-0.0598145,0.719971,-0.24292,0.409424,0.805908,"27/2/2019",15,13,47,-42.4096524608825,0.0495605,0.0375977,318702,2019-02-27 15:13:47,"Eating"
"54",0.695801,-0.0717773,0.719971,-0.242188,0.409912,0.805664,"27/2/2019",15,13,47,-43.8803755971727,0.0727539,0.0466309,318703,2019-02-27 15:13:47,"Eating"
"55",0.647949,-0.0478516,0.731934,-0.241455,0.4104,0.80542,"27/2/2019",15,13,47,-41.4564211542507,0.0588379,0.0480957,318704,2019-02-27 15:13:47,"Eating"
"56",0.659912,-0.0358887,0.731934,-0.23999,0.411621,0.804932,"27/2/2019",15,13,47,-42.0036230775555,0.0656738,0.0588379,318705,2019-02-27 15:13:47,"Eating"
"57",0.659912,-0.0598145,0.707764,-0.239258,0.411865,0.804932,"27/2/2019",15,13,47,-42.8944833772294,0.0551758,0.0388184,318706,2019-02-27 15:13:47,"Eating"
"58",0.635986,-0.0959473,0.707764,-0.238281,0.412354,0.805176,"27/2/2019",15,13,47,-41.6831474973682,0.0437012,0.0292969,318707,2019-02-27 15:13:47,"Eating"
"59",0.635986,-0.0717773,0.731934,-0.237305,0.412598,0.80542,"27/2/2019",15,13,47,-40.8520535487205,0.0505371,0.0322266,318708,2019-02-27 15:13:47,"Eating"
"60",0.635986,-0.0717773,0.731934,-0.235352,0.413574,0.805908,"27/2/2019",15,13,47,-40.8520535487205,0.050293,0.0324707,318709,2019-02-27 15:13:47,"Eating"
"61",0.659912,-0.0598145,0.731934,-0.235352,0.413574,0.805908,"27/2/2019",15,13,47,-41.9430170025755,0.0371094,0.032959,318710,2019-02-27 15:13:47,"Eating"
"62",0.671875,-0.0959473,0.731934,-0.235596,0.413574,0.806152,"27/2/2019",15,13,47,-42.3071480045442,0.017334,0.0119629,318711,2019-02-27 15:13:47,"Eating"
"63",0.671875,-0.119873,0.719971,-0.235596,0.413574,0.806396,"27/2/2019",15,13,47,-42.630357675555,0.0490723,0.0317383,318712,2019-02-27 15:13:47,"Eating"
"64",0.683838,-0.0839844,0.719971,-0.23584,0.413574,0.806396,"27/2/2019",15,13,47,-43.3322722634738,0.0400391,0.0263672,318713,2019-02-27 15:13:47,"Eating"
"65",0.683838,-0.0959473,0.731934,-0.23584,0.413574,0.806641,"27/2/2019",15,13,47,-42.8109062355128,0.0319824,0.0244141,318714,2019-02-27 15:13:47,"Eating"
"66",0.683838,-0.0717773,0.743896,-0.236084,0.413574,0.806885,"27/2/2019",15,13,47,-42.4590144073873,0.0600586,0.0349121,318715,2019-02-27 15:13:47,"Eating"
"67",0.683838,-0.0839844,0.755859,-0.236328,0.41333,0.806396,"27/2/2019",15,13,47,-41.9613353715267,0.0600586,0.0383301,318716,2019-02-27 15:13:47,"Eating"
"68",0.623779,-0.0959473,0.731934,-0.236816,0.412842,0.805908,"27/2/2019",15,13,47,-40.197964771633,0.0476074,0.0368652,318717,2019-02-27 15:13:47,"Eating"
"69",0.647949,-0.131836,0.743896,-0.237061,0.412598,0.805176,"27/2/2019",15,13,47,-40.6182503340225,0.0732422,0.0480957,318718,2019-02-27 15:13:47,"Eating"
"70",0.647949,-0.155762,0.755859,-0.238037,0.411621,0.803955,"27/2/2019",15,13,47,-40.0166021285568,0.111328,0.0756836,318719,2019-02-27 15:13:47,"Eating"
"71",0.659912,-0.155762,0.707764,-0.23877,0.411621,0.804199,"27/2/2019",15,13,47,-42.3209583718839,0.0847168,0.0710449,318720,2019-02-27 15:13:47,"Eating"
"72",0.671875,-0.131836,0.683838,-0.239502,0.411621,0.804688,"27/2/2019",15,13,47,-43.9718937885496,0.0981445,0.0622559,318721,2019-02-27 15:13:47,"Eating"
"73",0.659912,-0.119873,0.707764,-0.240234,0.411621,0.804932,"27/2/2019",15,13,47,-42.5922570007429,0.0527344,0.0390625,318722,2019-02-27 15:13:47,"Eating"
"74",0.599854,-0.10791,0.743896,-0.241699,0.411621,0.805908,"27/2/2019",15,13,47,-38.5904150334015,0.102051,0.0666504,318723,2019-02-27 15:13:47,"Eating"
"75",0.611816,-0.0717773,0.719971,-0.241455,0.412354,0.805908,"27/2/2019",15,13,47,-40.2174229870382,0.0649414,0.0493164,318724,2019-02-27 15:13:47,"Eating"
"76",0.635986,-0.0478516,0.695801,-0.241211,0.41333,0.805908,"27/2/2019",15,13,47,-42.3610762300842,0.0898438,0.0524902,318725,2019-02-27 15:13:47,"Eating"
"77",0.671875,-0.0478516,0.731934,-0.240723,0.414307,0.805908,"27/2/2019",15,13,47,-42.4893518548115,0.0517578,0.0371094,318726,2019-02-27 15:13:47,"Eating"
"78",0.659912,-0.0478516,0.743896,-0.23999,0.41626,0.805908,"27/2/2019",15,13,47,-41.5175942408786,0.0524902,0.0380859,318727,2019-02-27 15:13:47,"Eating"
"79",0.635986,-0.0598145,0.719971,-0.239258,0.41626,0.80542,"27/2/2019",15,13,47,-41.3580007580846,0.0527344,0.0334473,318728,2019-02-27 15:13:47,"Eating"
"80",0.683838,-0.10791,0.707764,-0.238281,0.416504,0.804932,"27/2/2019",15,13,48,-43.6861078769018,0.0695801,0.0405273,318729,2019-02-27 15:13:48,"Eating"
"81",0.695801,-0.0959473,0.707764,-0.237305,0.416748,0.804199,"27/2/2019",15,13,48,-44.2508746961153,0.0700684,0.0424805,318730,2019-02-27 15:13:48,"Eating"
"82",0.671875,-0.131836,0.731934,-0.235352,0.417236,0.802979,"27/2/2019",15,13,48,-42.0948800760024,0.0664063,0.0539551,318731,2019-02-27 15:13:48,"Eating"
"83",0.635986,-0.10791,0.719971,-0.235352,0.417236,0.803711,"27/2/2019",15,13,48,-41.1401910188556,0.0632324,0.0405273,318732,2019-02-27 15:13:48,"Eating"
"84",0.659912,-0.119873,0.719971,-0.235352,0.416992,0.804443,"27/2/2019",15,13,48,-42.1178424488903,0.0512695,0.0415039,318733,2019-02-27 15:13:48,"Eating"
"85",0.671875,-0.0959473,0.719971,-0.235352,0.416748,0.80542,"27/2/2019",15,13,48,-42.769425234926,0.0307617,0.0195313,318734,2019-02-27 15:13:48,"Eating"
"86",0.647949,-0.0959473,0.731934,-0.235352,0.41626,0.807129,"27/2/2019",15,13,48,-41.2749335919744,0.0412598,0.0253906,318735,2019-02-27 15:13:48,"Eating"
"87",0.659912,-0.0717773,0.743896,-0.236084,0.415527,0.807373,"27/2/2019",15,13,48,-41.4445569255699,0.0305176,0.0209961,318736,2019-02-27 15:13:48,"Eating"
"88",0.671875,-0.0717773,0.755859,-0.236816,0.414795,0.807861,"27/2/2019",15,13,48,-41.5058850937727,0.0466309,0.0344238,318737,2019-02-27 15:13:48,"Eating"
"89",0.671875,-0.0839844,0.731934,-0.237549,0.414063,0.808105,"27/2/2019",15,13,48,-42.3635950493028,0.0229492,0.0134277,318738,2019-02-27 15:13:48,"Eating"
"90",0.683838,-0.10791,0.743896,-0.239014,0.412598,0.809082,"27/2/2019",15,13,48,-42.2941620227285,0.0710449,0.041748,318739,2019-02-27 15:13:48,"Eating"
"91",0.683838,-0.0717773,0.719971,-0.239014,0.412598,0.808838,"27/2/2019",15,13,48,-43.3841175778688,0.0258789,0.0192871,318740,2019-02-27 15:13:48,"Eating"
"92",0.671875,-0.0598145,0.707764,-0.239258,0.412842,0.80835,"27/2/2019",15,13,48,-43.4080879241388,0.0371094,0.0229492,318741,2019-02-27 15:13:48,"Eating"
"93",0.659912,-0.0598145,0.707764,-0.239502,0.413086,0.808105,"27/2/2019",15,13,48,-42.8944833772294,0.036377,0.0224609,318742,2019-02-27 15:13:48,"Eating"
"94",0.671875,-0.0478516,0.719971,-0.23999,0.413574,0.807129,"27/2/2019",15,13,48,-42.9579212207221,0.0358887,0.029541,318743,2019-02-27 15:13:48,"Eating"
"95",0.659912,-0.0598145,0.707764,-0.239014,0.413086,0.806885,"27/2/2019",15,13,48,-42.8944833772294,0.0366211,0.0224609,318744,2019-02-27 15:13:48,"Eating"
"96",0.683838,-0.0598145,0.731934,-0.237793,0.412598,0.806396,"27/2/2019",15,13,48,-42.9592090040813,0.0458984,0.0268555,318745,2019-02-27 15:13:48,"Eating"
"97",0.671875,-0.0839844,0.707764,-0.236816,0.412109,0.805908,"27/2/2019",15,13,48,-43.3099084914815,0.0266113,0.0161133,318746,2019-02-27 15:13:48,"Eating"
"98",0.659912,-0.0717773,0.695801,-0.234375,0.410889,0.804932,"27/2/2019",15,13,48,-43.3322072693807,0.0351563,0.026123,318747,2019-02-27 15:13:48,"Eating"
"99",0.695801,-0.0598145,0.719971,-0.235107,0.410889,0.804932,"27/2/2019",15,13,48,-43.9234812058994,0.0471191,0.0339355,318748,2019-02-27 15:13:48,"Eating"
"100",0.683838,-0.0598145,0.707764,-0.23584,0.411133,0.804932,"27/2/2019",15,13,48,-43.9131279092022,0.0454102,0.0263672,318749,2019-02-27 15:13:48,"Eating"
"101",0.671875,-0.0717773,0.719971,-0.236572,0.411133,0.804932,"27/2/2019",15,13,48,-42.8795997298332,0.0078125,0.00610352,318750,2019-02-27 15:13:48,"Eating"
"102",0.671875,-0.0717773,0.707764,-0.238037,0.411621,0.804932,"27/2/2019",15,13,48,-43.363533580519,0.0185547,0.0129395,318751,2019-02-27 15:13:48,"Eating"
"103",0.659912,-0.0839844,0.707764,-0.238525,0.411621,0.804932,"27/2/2019",15,13,48,-42.7964206387735,0.0290527,0.017334,318752,2019-02-27 15:13:48,"Eating"
"104",0.671875,-0.0959473,0.707764,-0.239014,0.411865,0.805176,"27/2/2019",15,13,48,-43.2494502810308,0.0412598,0.0273438,318753,2019-02-27 15:13:48,"Eating"
"105",0.671875,-0.0959473,0.719971,-0.239502,0.412109,0.80542,"27/2/2019",15,13,48,-42.769425234926,0.0305176,0.0244141,318754,2019-02-27 15:13:48,"Eating"
"106",0.671875,-0.0839844,0.743896,-0.240723,0.412598,0.805908,"27/2/2019",15,13,48,-41.9074213961451,0.0422363,0.0280762,318755,2019-02-27 15:13:48,"Eating"
"107",0.671875,-0.0717773,0.719971,-0.240234,0.412598,0.805664,"27/2/2019",15,13,48,-42.8795997298332,0.00927734,0.00683594,318756,2019-02-27 15:13:48,"Eating"
"108",0.671875,-0.0717773,0.707764,-0.239746,0.412354,0.805176,"27/2/2019",15,13,48,-43.363533580519,0.0195313,0.0126953,318757,2019-02-27 15:13:48,"Eating"
"109",0.671875,-0.0717773,0.683838,-0.239258,0.412109,0.804932,"27/2/2019",15,13,48,-44.3375144624359,0.0424805,0.0349121,318758,2019-02-27 15:13:48,"Eating"
"110",0.659912,-0.0478516,0.695801,-0.238037,0.411621,0.803955,"27/2/2019",15,13,48,-43.4161087424321,0.0529785,0.0336914,318759,2019-02-27 15:13:48,"Eating"
"111",0.659912,-0.0839844,0.767822,-0.239014,0.412598,0.804932,"27/2/2019",15,13,48,-40.5093849791048,0.0688477,0.052002,318760,2019-02-27 15:13:48,"Eating"
"112",0.647949,-0.0478516,0.779785,-0.23999,0.413818,0.805908,"27/2/2019",15,13,48,-39.6713881172994,0.101563,0.0681152,318761,2019-02-27 15:13:48,"Eating"
"113",0.647949,-0.0358887,0.755859,-0.241211,0.414795,0.806885,"27/2/2019",15,13,48,-40.5724730366352,0.0878906,0.0527344,318762,2019-02-27 15:13:48,"Eating"
"114",0.647949,-0.0478516,0.743896,-0.243408,0.417236,0.809082,"27/2/2019",15,13,48,-40.9979678755455,0.0629883,0.0368652,318763,2019-02-27 15:13:48,"Eating"
"115",0.659912,-0.0717773,0.731934,-0.243408,0.416504,0.809326,"27/2/2019",15,13,48,-41.9015076943237,0.027832,0.017334,318764,2019-02-27 15:13:48,"Eating"
"116",0.671875,-0.0239258,0.707764,-0.243408,0.415771,0.80957,"27/2/2019",15,13,48,-43.4935450745164,0.0546875,0.0419922,318765,2019-02-27 15:13:48,"Eating"
"117",0.671875,-0.0239258,0.695801,-0.243164,0.415039,0.809814,"27/2/2019",15,13,48,-43.9808590236439,0.065918,0.0458984,318766,2019-02-27 15:13:48,"Eating"
"118",0.671875,-0.0239258,0.731934,-0.243164,0.414063,0.810059,"27/2/2019",15,13,48,-42.5349739292874,0.0598145,0.043457,318767,2019-02-27 15:13:48,"Eating"
"119",0.671875,-0.0478516,0.743896,-0.24292,0.41333,0.810303,"27/2/2019",15,13,49,-42.0290088304281,0.048584,0.0324707,318768,2019-02-27 15:13:49,"Eating"
"120",0.671875,-0.0839844,0.755859,-0.24292,0.412598,0.810547,"27/2/2019",15,13,49,-41.4590729841274,0.0615234,0.0437012,318769,2019-02-27 15:13:49,"Eating"
"121",0.671875,-0.10791,0.731934,-0.242676,0.41333,0.810547,"27/2/2019",15,13,49,-42.2434776165108,0.0612793,0.0449219,318770,2019-02-27 15:13:49,"Eating"
"122",0.659912,-0.131836,0.695801,-0.242432,0.414307,0.810547,"27/2/2019",15,13,49,-42.979347012724,0.0935059,0.0688477,318771,2019-02-27 15:13:49,"Eating"
"123",0.683838,-0.143799,0.719971,-0.242188,0.415283,0.810303,"27/2/2019",15,13,49,-42.966331043224,0.0976563,0.0795898,318772,2019-02-27 15:13:49,"Eating"
"124",0.683838,-0.131836,0.707764,-0.241699,0.417236,0.810059,"27/2/2019",15,13,49,-43.5268892808612,0.0905762,0.0686035,318773,2019-02-27 15:13:49,"Eating"
"125",0.683838,-0.0959473,0.695801,-0.241699,0.41626,0.810059,"27/2/2019",15,13,49,-44.233449031636,0.0673828,0.0405273,318774,2019-02-27 15:13:49,"Eating"
"126",0.683838,-0.0839844,0.707764,-0.241455,0.415039,0.810303,"27/2/2019",15,13,49,-43.8148644900801,0.0439453,0.0268555,318775,2019-02-27 15:13:49,"Eating"
"127",0.683838,-0.0717773,0.683838,-0.241211,0.414063,0.810547,"27/2/2019",15,13,49,-44.8430552408694,0.0566406,0.0366211,318776,2019-02-27 15:13:49,"Eating"
"128",0.707764,-0.0119629,0.719971,-0.240723,0.411621,0.811035,"27/2/2019",15,13,49,-44.506184909963,0.0949707,0.0646973,318777,2019-02-27 15:13:49,"Eating"
"129",0.683838,0,0.707764,-0.240723,0.411621,0.811035,"27/2/2019",15,13,49,-44.0150030198812,0.0856934,0.0646973,318778,2019-02-27 15:13:49,"Eating"
"130",0.683838,-0.0478516,0.683838,-0.240479,0.411377,0.810791,"27/2/2019",15,13,49,-44.9300339145884,0.0605469,0.0373535,318779,2019-02-27 15:13:49,"Eating"
"131",0.671875,-0.0358887,0.683838,-0.240479,0.411377,0.810547,"27/2/2019",15,13,49,-44.4550358176559,0.0593262,0.0397949,318780,2019-02-27 15:13:49,"Eating"
"132",0.659912,-0.0239258,0.671875,-0.23999,0.410889,0.810059,"27/2/2019",15,13,49,-44.4671951401746,0.0883789,0.0571289,318781,2019-02-27 15:13:49,"Eating"
"133",0.683838,-0.0358887,0.743896,-0.239014,0.409912,0.810059,"27/2/2019",15,13,49,-42.5580772134574,0.0698242,0.0415039,318782,2019-02-27 15:13:49,"Eating"
"134",0.683838,-0.0717773,0.719971,-0.237793,0.408691,0.810059,"27/2/2019",15,13,49,-43.3841175778688,0.0302734,0.0185547,318783,2019-02-27 15:13:49,"Eating"
"135",0.623779,-0.0358887,0.695801,-0.236816,0.407715,0.810059,"27/2/2019",15,13,49,-41.8380975102241,0.0900879,0.0554199,318784,2019-02-27 15:13:49,"Eating"
"136",0.647949,-0.0239258,0.707764,-0.234375,0.405273,0.810059,"27/2/2019",15,13,49,-42.4574132411956,0.0664063,0.0444336,318785,2019-02-27 15:13:49,"Eating"
"137",0.647949,-0.0239258,0.755859,-0.234619,0.406494,0.809326,"27/2/2019",15,13,49,-40.5901713107782,0.101318,0.0605469,318786,2019-02-27 15:13:49,"Eating"
"138",0.635986,-0.0358887,0.707764,-0.235107,0.407715,0.808594,"27/2/2019",15,13,49,-41.9058129924056,0.0664063,0.0429688,318787,2019-02-27 15:13:49,"Eating"
"139",0.683838,-0.0119629,0.683838,-0.235352,0.408936,0.807617,"27/2/2019",15,13,49,-44.9956170887357,0.0961914,0.0610352,318788,2019-02-27 15:13:49,"Eating"
"140",0.647949,-0.0239258,0.683838,-0.236328,0.411621,0.805908,"27/2/2019",15,13,49,-43.438868869752,0.0913086,0.0541992,318789,2019-02-27 15:13:49,"Eating"
"141",0.671875,-0.0119629,0.683838,-0.236328,0.411621,0.807617,"27/2/2019",15,13,49,-44.490044974703,0.0849609,0.0598145,318790,2019-02-27 15:13:49,"Eating"
"142",0.671875,-0.0239258,0.707764,-0.236328,0.411865,0.80957,"27/2/2019",15,13,49,-43.4935450745164,0.0493164,0.0393066,318791,2019-02-27 15:13:49,"Eating"
"143",0.683838,-0.0478516,0.731934,-0.236328,0.412109,0.811279,"27/2/2019",15,13,49,-42.9933737445156,0.0439453,0.0253906,318792,2019-02-27 15:13:49,"Eating"
"144",0.671875,-0.119873,0.683838,-0.236328,0.412598,0.815186,"27/2/2019",15,13,49,-44.0610479607361,0.0947266,0.0673828,318793,2019-02-27 15:13:49,"Eating"
"145",0.635986,-0.143799,0.743896,-0.236084,0.412598,0.813477,"27/2/2019",15,13,49,-40.0101087217901,0.14209,0.0927734,318794,2019-02-27 15:13:49,"Eating"
"146",0.647949,-0.143799,0.731934,-0.235596,0.412354,0.811523,"27/2/2019",15,13,49,-40.9792318590697,0.119141,0.0871582,318795,2019-02-27 15:13:49,"Eating"
"147",0.671875,-0.10791,0.731934,-0.235352,0.412109,0.809814,"27/2/2019",15,13,49,-42.2434776165108,0.0664063,0.0505371,318796,2019-02-27 15:13:49,"Eating"
"148",0.671875,-0.0839844,0.719971,-0.234375,0.411621,0.805908,"27/2/2019",15,13,49,-42.8278148322235,0.0317383,0.0253906,318797,2019-02-27 15:13:49,"Eating"
"149",0.659912,-0.0478516,0.731934,-0.235107,0.411133,0.807861,"27/2/2019",15,13,49,-41.9770745114557,0.0349121,0.0205078,318798,2019-02-27 15:13:49,"Eating"
