"","Acc_x","Acc_y","Acc_z","Mag_x","Mag_y","Mag_z","Date","Hours","Minutes","Seconds","Pitch.angle","ODBA","VeDBA","Event.no.","DateTime","Behaviours"
"31",-0.599854,-0.263916,0.731934,-0.526123,0.603516,0.772217,"27/2/2019",14,26,24,37.6307873998623,0.0495605,0.0290527,205845,2019-02-27 14:26:24,"Vigilance"
"32",-0.599854,-0.287842,0.743896,-0.525635,0.603027,0.772461,"27/2/2019",14,26,24,36.9443818403161,0.0197754,0.0151367,205846,2019-02-27 14:26:24,"Vigilance"
"33",-0.611816,-0.275879,0.731934,-0.524902,0.602539,0.772705,"27/2/2019",14,26,24,38.0315758597401,0.048584,0.0307617,205847,2019-02-27 14:26:24,"Vigilance"
"34",-0.599854,-0.275879,0.755859,-0.52417,0.602051,0.772949,"27/2/2019",14,26,24,36.7045805185098,0.0307617,0.0183105,205848,2019-02-27 14:26:24,"Vigilance"
"35",-0.575928,-0.311768,0.743896,-0.522705,0.60083,0.773438,"27/2/2019",14,26,24,35.5280498125882,0.0410156,0.0300293,205849,2019-02-27 14:26:24,"Vigilance"
"36",-0.575928,-0.287842,0.755859,-0.523193,0.601074,0.772949,"27/2/2019",14,26,24,35.4534185164366,0.0236816,0.0144043,205850,2019-02-27 14:26:24,"Vigilance"
"37",-0.599854,-0.335938,0.731934,-0.523926,0.601318,0.772461,"27/2/2019",14,26,24,36.6802285781153,0.0800781,0.0566406,205851,2019-02-27 14:26:24,"Vigilance"
"38",-0.563965,-0.323975,0.731934,-0.524414,0.601563,0.771729,"27/2/2019",14,26,24,35.1676856720397,0.0795898,0.050293,205852,2019-02-27 14:26:24,"Vigilance"
"39",-0.563965,-0.299805,0.767822,-0.525146,0.601807,0.77124,"27/2/2019",14,26,24,34.3796604799494,0.0661621,0.0385742,205853,2019-02-27 14:26:24,"Vigilance"
"40",-0.563965,-0.299805,0.731934,-0.525635,0.602051,0.770508,"27/2/2019",14,26,25,35.4895325785497,0.057373,0.034668,205854,2019-02-27 14:26:25,"Vigilance"
"41",-0.575928,-0.311768,0.743896,-0.526367,0.602295,0.77002,"27/2/2019",14,26,25,35.5280498125882,0.0458984,0.0336914,205855,2019-02-27 14:26:25,"Vigilance"
"42",-0.587891,-0.263916,0.767822,-0.526367,0.602539,0.77002,"27/2/2019",14,26,25,35.9076026159585,0.048584,0.03125,205856,2019-02-27 14:26:25,"Vigilance"
"43",-0.599854,-0.251953,0.767822,-0.526367,0.603027,0.77002,"27/2/2019",14,26,25,36.5864496708797,0.0617676,0.0402832,205857,2019-02-27 14:26:25,"Vigilance"
"44",-0.623779,-0.263916,0.755859,-0.526367,0.603516,0.77002,"27/2/2019",14,26,25,37.9232548673362,0.0617676,0.0371094,205858,2019-02-27 14:26:25,"Vigilance"
"45",-0.623779,-0.275879,0.767822,-0.526123,0.604492,0.770264,"27/2/2019",14,26,25,37.3996362349614,0.0615234,0.0393066,205859,2019-02-27 14:26:25,"Vigilance"
"46",-0.599854,-0.299805,0.779785,-0.526855,0.604736,0.77002,"27/2/2019",14,26,25,35.6789520417824,0.0600586,0.0429688,205860,2019-02-27 14:26:25,"Vigilance"
"47",-0.587891,-0.287842,0.743896,-0.527832,0.60498,0.769531,"27/2/2019",14,26,25,36.3915247837714,0.0185547,0.0112305,205861,2019-02-27 14:26:25,"Vigilance"
"48",-0.575928,-0.263916,0.779785,-0.528809,0.605469,0.769287,"27/2/2019",14,26,25,34.9762905104797,0.0791016,0.0488281,205862,2019-02-27 14:26:25,"Vigilance"
"49",-0.575928,-0.263916,0.743896,-0.530762,0.606201,0.768311,"27/2/2019",14,26,25,36.1162412321775,0.0439453,0.0283203,205863,2019-02-27 14:26:25,"Vigilance"
"50",-0.563965,-0.23999,0.743896,-0.530273,0.606445,0.768799,"27/2/2019",14,26,25,35.810672472056,0.0800781,0.0539551,205864,2019-02-27 14:26:25,"Vigilance"
"51",-0.599854,-0.251953,0.779785,-0.529785,0.606934,0.769287,"27/2/2019",14,26,25,36.2039347433284,0.0712891,0.0498047,205865,2019-02-27 14:26:25,"Vigilance"
"52",-0.611816,-0.263916,0.767822,-0.529297,0.607178,0.77002,"27/2/2019",14,26,25,36.9998143367232,0.0585938,0.0356445,205866,2019-02-27 14:26:25,"Vigilance"
"53",-0.587891,-0.263916,0.791992,-0.528076,0.608154,0.77124,"27/2/2019",14,26,25,35.1541151688957,0.078125,0.0554199,205867,2019-02-27 14:26:25,"Vigilance"
"54",-0.599854,-0.275879,0.767822,-0.528076,0.607422,0.77124,"27/2/2019",14,26,25,36.3241995896085,0.03125,0.0275879,205868,2019-02-27 14:26:25,"Vigilance"
"55",-0.587891,-0.263916,0.743896,-0.527832,0.606445,0.77124,"27/2/2019",14,26,25,36.6788450575344,0.0275879,0.017334,205869,2019-02-27 14:26:25,"Vigilance"
"56",-0.623779,-0.299805,0.707764,-0.527588,0.605469,0.77124,"27/2/2019",14,26,25,39.0604422186822,0.0803223,0.046875,205870,2019-02-27 14:26:25,"Vigilance"
"57",-0.599854,-0.311768,0.707764,-0.5271,0.603516,0.77124,"27/2/2019",14,26,25,37.7978116826918,0.0683594,0.0478516,205871,2019-02-27 14:26:25,"Vigilance"
"58",-0.587891,-0.299805,0.695801,-0.526367,0.602539,0.77002,"27/2/2019",14,26,25,37.8095967392955,0.0795898,0.0517578,205872,2019-02-27 14:26:25,"Vigilance"
"59",-0.575928,-0.299805,0.695801,-0.525635,0.601563,0.768555,"27/2/2019",14,26,25,37.2405735991757,0.0922852,0.0556641,205873,2019-02-27 14:26:25,"Vigilance"
"60",-0.575928,-0.299805,0.719971,-0.524902,0.600342,0.76709,"27/2/2019",14,26,25,36.4445909941397,0.0683594,0.0397949,205874,2019-02-27 14:26:25,"Vigilance"
"61",-0.623779,-0.275879,0.719971,-0.523438,0.598145,0.76416,"27/2/2019",14,26,25,38.9740318224455,0.0415039,0.0292969,205875,2019-02-27 14:26:25,"Vigilance"
"62",-0.623779,-0.311768,0.695801,-0.52417,0.599854,0.763184,"27/2/2019",14,26,25,39.2872376603439,0.100098,0.0595703,205876,2019-02-27 14:26:25,"Vigilance"
"63",-0.587891,-0.287842,0.719971,-0.525146,0.601563,0.762207,"27/2/2019",14,26,25,37.1693712355858,0.0441895,0.0256348,205877,2019-02-27 14:26:25,"Vigilance"
"64",-0.587891,-0.263916,0.731934,-0.526123,0.603516,0.76123,"27/2/2019",14,26,25,37.074134281953,0.03125,0.0192871,205878,2019-02-27 14:26:25,"Vigilance"
"65",-0.575928,-0.263916,0.743896,-0.528076,0.607178,0.759033,"27/2/2019",14,26,25,36.1162412321775,0.045166,0.0302734,205879,2019-02-27 14:26:25,"Vigilance"
"66",-0.599854,-0.263916,0.719971,-0.5271,0.605713,0.762207,"27/2/2019",14,26,25,38.0347859101784,0.0317383,0.0205078,205880,2019-02-27 14:26:25,"Vigilance"
"67",-0.599854,-0.263916,0.755859,-0.526123,0.604004,0.765381,"27/2/2019",14,26,25,36.8422868344447,0.0327148,0.0212402,205881,2019-02-27 14:26:25,"Vigilance"
"68",-0.623779,-0.263916,0.779785,-0.524902,0.602295,0.768799,"27/2/2019",14,26,25,37.1518123228499,0.0712891,0.0471191,205882,2019-02-27 14:26:25,"Vigilance"
"69",-0.623779,-0.251953,0.767822,-0.522705,0.598877,0.775391,"27/2/2019",14,26,25,37.6647310316236,0.0703125,0.0415039,205883,2019-02-27 14:26:25,"Vigilance"
"70",-0.623779,-0.263916,0.743896,-0.523682,0.600342,0.775391,"27/2/2019",14,26,25,38.3182440347594,0.0327148,0.0212402,205884,2019-02-27 14:26:25,"Vigilance"
"71",-0.599854,-0.275879,0.767822,-0.524658,0.601807,0.775146,"27/2/2019",14,26,25,36.3241995896085,0.0393066,0.0305176,205885,2019-02-27 14:26:25,"Vigilance"
"72",-0.611816,-0.275879,0.779785,-0.525879,0.603271,0.774902,"27/2/2019",14,26,25,36.4891955938697,0.0517578,0.0422363,205886,2019-02-27 14:26:25,"Vigilance"
"73",-0.587891,-0.275879,0.767822,-0.528076,0.606201,0.774414,"27/2/2019",14,26,25,35.7750430007549,0.0522461,0.0349121,205887,2019-02-27 14:26:25,"Vigilance"
"74",-0.611816,-0.275879,0.767822,-0.528076,0.606201,0.771729,"27/2/2019",14,26,25,36.8656794084517,0.0397949,0.0302734,205888,2019-02-27 14:26:25,"Vigilance"
"75",-0.623779,-0.263916,0.731934,-0.52832,0.605957,0.768799,"27/2/2019",14,26,25,38.7194843554442,0.0310059,0.0200195,205889,2019-02-27 14:26:25,"Vigilance"
"76",-0.623779,-0.227783,0.707764,-0.528564,0.605713,0.765869,"27/2/2019",14,26,25,39.9952786398509,0.0898438,0.0546875,205890,2019-02-27 14:26:25,"Vigilance"
"77",-0.635986,-0.263916,0.755859,-0.529053,0.605225,0.76001,"27/2/2019",14,26,25,38.4628547082153,0.0546875,0.0358887,205891,2019-02-27 14:26:25,"Vigilance"
"78",-0.623779,-0.275879,0.731934,-0.528076,0.604492,0.762695,"27/2/2019",14,26,25,38.5712242212226,0.0310059,0.0202637,205892,2019-02-27 14:26:25,"Vigilance"
"79",-0.623779,-0.251953,0.743896,-0.526855,0.603516,0.765381,"27/2/2019",14,26,25,38.4570530744643,0.0388184,0.0239258,205893,2019-02-27 14:26:25,"Vigilance"
"80",-0.635986,-0.275879,0.731934,-0.525879,0.602783,0.768066,"27/2/2019",14,26,25,39.1136475130658,0.0441895,0.03125,205894,2019-02-27 14:26:25,"Vigilance"
"81",-0.647949,-0.275879,0.707764,-0.523438,0.60083,0.773438,"27/2/2019",14,26,26,40.4634730272485,0.0805664,0.0515137,205895,2019-02-27 14:26:26,"Vigilance"
"82",-0.623779,-0.251953,0.683838,-0.523682,0.602051,0.773193,"27/2/2019",14,26,26,40.5611019546351,0.0827637,0.057373,205896,2019-02-27 14:26:26,"Vigilance"
"83",-0.623779,-0.263916,0.707764,-0.52417,0.603271,0.772705,"27/2/2019",14,26,26,39.5497007605312,0.0466309,0.0334473,205897,2019-02-27 14:26:26,"Vigilance"
"84",-0.611816,-0.23999,0.707764,-0.524414,0.604492,0.772217,"27/2/2019",14,26,26,39.3055507057121,0.0585938,0.0388184,205898,2019-02-27 14:26:26,"Vigilance"
"85",-0.599854,-0.275879,0.731934,-0.525391,0.607178,0.77124,"27/2/2019",14,26,26,37.4839037718628,0.0219727,0.0134277,205899,2019-02-27 14:26:26,"Vigilance"
"86",-0.611816,-0.275879,0.695801,-0.524658,0.605957,0.770996,"27/2/2019",14,26,26,39.2623016029398,0.0541992,0.0407715,205900,2019-02-27 14:26:26,"Vigilance"
"87",-0.599854,-0.287842,0.719971,-0.523926,0.604736,0.770508,"27/2/2019",14,26,26,37.7265286946563,0.0449219,0.0280762,205901,2019-02-27 14:26:26,"Vigilance"
"88",-0.635986,-0.263916,0.743896,-0.523193,0.603516,0.770264,"27/2/2019",14,26,26,38.8595981541842,0.0375977,0.0290527,205902,2019-02-27 14:26:26,"Vigilance"
"89",-0.599854,-0.263916,0.731934,-0.521729,0.60083,0.769287,"27/2/2019",14,26,26,37.6307873998623,0.0109863,0.00952148,205903,2019-02-27 14:26:26,"Vigilance"
"90",-0.623779,-0.251953,0.755859,-0.522949,0.601563,0.768555,"27/2/2019",14,26,26,38.0577071692317,0.0498047,0.0297852,205904,2019-02-27 14:26:26,"Vigilance"
"91",-0.587891,-0.263916,0.767822,-0.52417,0.602539,0.767822,"27/2/2019",14,26,26,35.9076026159585,0.0581055,0.0415039,205905,2019-02-27 14:26:26,"Vigilance"
"92",-0.623779,-0.227783,0.791992,-0.525391,0.603516,0.76709,"27/2/2019",14,26,26,37.1229508086397,0.11084,0.0717773,205906,2019-02-27 14:26:26,"Vigilance"
"93",-0.623779,-0.227783,0.755859,-0.526855,0.604248,0.766357,"27/2/2019",14,26,26,38.3143300166758,0.0751953,0.0463867,205907,2019-02-27 14:26:26,"Vigilance"
"94",-0.599854,-0.251953,0.731934,-0.528076,0.605225,0.765625,"27/2/2019",14,26,26,37.7728204355164,0.0239258,0.0166016,205908,2019-02-27 14:26:26,"Vigilance"
"95",-0.599854,-0.263916,0.731934,-0.529297,0.606201,0.764893,"27/2/2019",14,26,26,37.6307873998623,0.0129395,0.0107422,205909,2019-02-27 14:26:26,"Vigilance"
"96",-0.623779,-0.287842,0.719971,-0.529053,0.605469,0.766602,"27/2/2019",14,26,26,38.8161072584785,0.0461426,0.0280762,205910,2019-02-27 14:26:26,"Vigilance"
"97",-0.611816,-0.275879,0.707764,-0.528809,0.604736,0.768555,"27/2/2019",14,26,26,38.8483930536895,0.0358887,0.026123,205911,2019-02-27 14:26:26,"Vigilance"
"98",-0.623779,-0.263916,0.707764,-0.528564,0.604004,0.770508,"27/2/2019",14,26,26,39.5497007605312,0.0373535,0.027832,205912,2019-02-27 14:26:26,"Vigilance"
"99",-0.623779,-0.263916,0.731934,-0.528076,0.602539,0.774414,"27/2/2019",14,26,26,38.7194843554442,0.0148926,0.0126953,205913,2019-02-27 14:26:26,"Vigilance"
"100",-0.623779,-0.287842,0.707764,-0.526611,0.602539,0.773193,"27/2/2019",14,26,26,39.2283339158849,0.0639648,0.0385742,205914,2019-02-27 14:26:26,"Vigilance"
"101",-0.611816,-0.263916,0.695801,-0.525146,0.602295,0.771729,"27/2/2019",14,26,26,39.4251354937369,0.0405273,0.0385742,205915,2019-02-27 14:26:26,"Vigilance"
"102",-0.635986,-0.263916,0.719971,-0.523682,0.602295,0.770264,"27/2/2019",14,26,26,39.6717421832398,0.0402832,0.0285645,205916,2019-02-27 14:26:26,"Vigilance"
"103",-0.623779,-0.227783,0.743896,-0.520752,0.601807,0.767334,"27/2/2019",14,26,26,38.7220869794048,0.0568848,0.0380859,205917,2019-02-27 14:26:26,"Vigilance"
"104",-0.623779,-0.23999,0.743896,-0.521484,0.602295,0.768311,"27/2/2019",14,26,26,38.5908718252996,0.0439453,0.0270996,205918,2019-02-27 14:26:26,"Vigilance"
"105",-0.611816,-0.275879,0.743896,-0.522461,0.602783,0.769287,"27/2/2019",14,26,26,37.6368081628017,0.0239258,0.0168457,205919,2019-02-27 14:26:26,"Vigilance"
"106",-0.587891,-0.287842,0.731934,-0.523438,0.603271,0.770264,"27/2/2019",14,26,26,36.7773259210593,0.052002,0.0358887,205920,2019-02-27 14:26:26,"Vigilance"
"107",-0.587891,-0.263916,0.719971,-0.525391,0.604492,0.772217,"27/2/2019",14,26,26,37.4760466021398,0.0402832,0.0280762,205921,2019-02-27 14:26:26,"Vigilance"
"108",-0.611816,-0.263916,0.683838,-0.524414,0.604492,0.771973,"27/2/2019",14,26,26,39.8509494275516,0.0529785,0.0488281,205922,2019-02-27 14:26:26,"Vigilance"
"109",-0.611816,-0.23999,0.731934,-0.523193,0.604492,0.771484,"27/2/2019",14,26,26,38.4595268083355,0.0217285,0.0202637,205923,2019-02-27 14:26:26,"Vigilance"
"110",-0.623779,-0.263916,0.707764,-0.522217,0.604492,0.77124,"27/2/2019",14,26,26,39.5497007605312,0.0380859,0.0266113,205924,2019-02-27 14:26:26,"Vigilance"
"111",-0.635986,-0.263916,0.755859,-0.519775,0.604492,0.770264,"27/2/2019",14,26,26,38.4628547082153,0.0505371,0.0332031,205925,2019-02-27 14:26:26,"Vigilance"
"112",-0.623779,-0.23999,0.743896,-0.520508,0.604492,0.769531,"27/2/2019",14,26,26,38.5908718252996,0.0429688,0.0256348,205926,2019-02-27 14:26:26,"Vigilance"
"113",-0.611816,-0.263916,0.755859,-0.52124,0.604736,0.768799,"27/2/2019",14,26,26,37.3866441664109,0.0310059,0.0253906,205927,2019-02-27 14:26:26,"Vigilance"
"114",-0.587891,-0.263916,0.719971,-0.521973,0.604736,0.767822,"27/2/2019",14,26,26,37.4760466021398,0.0412598,0.0288086,205928,2019-02-27 14:26:26,"Vigilance"
"115",-0.587891,-0.251953,0.707764,-0.523438,0.605225,0.766113,"27/2/2019",14,26,26,38.0441431239019,0.0571289,0.0358887,205929,2019-02-27 14:26:26,"Vigilance"
"116",-0.563965,-0.251953,0.719971,-0.523438,0.605225,0.765381,"27/2/2019",14,26,26,36.4774212742797,0.0693359,0.0524902,205930,2019-02-27 14:26:26,"Vigilance"
"117",-0.587891,-0.227783,0.755859,-0.523438,0.605469,0.764648,"27/2/2019",14,26,26,36.6749906419631,0.0849609,0.0493164,205931,2019-02-27 14:26:26,"Vigilance"
"118",-0.611816,-0.227783,0.743896,-0.523438,0.605713,0.763916,"27/2/2019",14,26,26,38.1817706732585,0.048584,0.0358887,205932,2019-02-27 14:26:26,"Vigilance"
"119",-0.587891,-0.227783,0.743896,-0.523438,0.606201,0.762207,"27/2/2019",14,26,26,37.0766993339719,0.0717773,0.0437012,205933,2019-02-27 14:26:26,"Vigilance"
"120",-0.587891,-0.263916,0.743896,-0.523682,0.605713,0.762695,"27/2/2019",14,26,27,36.6788450575344,0.0402832,0.0280762,205934,2019-02-27 14:26:27,"Vigilance"
"121",-0.623779,-0.251953,0.743896,-0.52417,0.605225,0.763184,"27/2/2019",14,26,27,38.4570530744643,0.0339355,0.0195313,205935,2019-02-27 14:26:27,"Vigilance"
"122",-0.611816,-0.275879,0.755859,-0.524414,0.604736,0.763916,"27/2/2019",14,26,27,37.2481904925432,0.0385742,0.0280762,205936,2019-02-27 14:26:27,"Vigilance"
"123",-0.599854,-0.287842,0.719971,-0.525391,0.603516,0.765137,"27/2/2019",14,26,27,37.7265286946563,0.048584,0.0300293,205937,2019-02-27 14:26:27,"Vigilance"
"124",-0.599854,-0.251953,0.707764,-0.524414,0.602051,0.765137,"27/2/2019",14,26,27,38.6056421363978,0.0461426,0.0288086,205938,2019-02-27 14:26:27,"Vigilance"
"125",-0.611816,-0.251953,0.683838,-0.523193,0.600342,0.765381,"27/2/2019",14,26,27,40.0138459014289,0.0598145,0.0488281,205939,2019-02-27 14:26:27,"Vigilance"
"126",-0.635986,-0.251953,0.695801,-0.522217,0.598633,0.765625,"27/2/2019",14,26,27,40.6765992030583,0.0717773,0.0444336,205940,2019-02-27 14:26:27,"Vigilance"
"127",-0.647949,-0.251953,0.731934,-0.519775,0.595215,0.766113,"27/2/2019",14,26,27,39.9310641565379,0.0490723,0.0383301,205941,2019-02-27 14:26:27,"Vigilance"
"128",-0.635986,-0.275879,0.719971,-0.52002,0.597168,0.76709,"27/2/2019",14,26,27,39.5180696359503,0.0471191,0.0288086,205942,2019-02-27 14:26:27,"Vigilance"
"129",-0.611816,-0.287842,0.719971,-0.520508,0.599121,0.768066,"27/2/2019",14,26,27,38.2753822059025,0.0351563,0.026123,205943,2019-02-27 14:26:27,"Vigilance"
"130",-0.587891,-0.251953,0.731934,-0.520752,0.601074,0.769043,"27/2/2019",14,26,27,37.2154213371428,0.0371094,0.0270996,205944,2019-02-27 14:26:27,"Vigilance"
"131",-0.575928,-0.263916,0.743896,-0.521729,0.605225,0.77124,"27/2/2019",14,26,27,36.1162412321775,0.0495605,0.0385742,205945,2019-02-27 14:26:27,"Vigilance"
"132",-0.599854,-0.263916,0.743896,-0.521729,0.605225,0.77002,"27/2/2019",14,26,27,37.2333386350892,0.0270996,0.019043,205946,2019-02-27 14:26:27,"Vigilance"
"133",-0.623779,-0.275879,0.743896,-0.521484,0.605225,0.768799,"27/2/2019",14,26,27,38.1746297514483,0.0373535,0.0217285,205947,2019-02-27 14:26:27,"Vigilance"
"134",-0.647949,-0.299805,0.755859,-0.52124,0.605225,0.767578,"27/2/2019",14,26,27,38.5493254588221,0.0969238,0.0561523,205948,2019-02-27 14:26:27,"Vigilance"
"135",-0.611816,-0.263916,0.731934,-0.520752,0.605225,0.765137,"27/2/2019",14,26,27,38.1791794462811,0.00708008,0.00439453,205949,2019-02-27 14:26:27,"Vigilance"
"136",-0.611816,-0.251953,0.755859,-0.521484,0.605957,0.763916,"27/2/2019",14,26,27,37.5204436951964,0.0441895,0.03125,205950,2019-02-27 14:26:27,"Vigilance"
"137",-0.623779,-0.23999,0.791992,-0.522217,0.606689,0.762695,"27/2/2019",14,26,27,37.0075911039503,0.100098,0.0695801,205951,2019-02-27 14:26:27,"Vigilance"
"138",-0.587891,-0.251953,0.767822,-0.522949,0.607422,0.761475,"27/2/2019",14,26,27,36.0356970775491,0.0795898,0.0490723,205952,2019-02-27 14:26:27,"Vigilance"
"139",-0.599854,-0.251953,0.755859,-0.524414,0.608887,0.759033,"27/2/2019",14,26,27,36.9753761120068,0.0554199,0.0334473,205953,2019-02-27 14:26:27,"Vigilance"
"140",-0.587891,-0.263916,0.731934,-0.52417,0.608154,0.761719,"27/2/2019",14,26,27,37.074134281953,0.0317383,0.0266113,205954,2019-02-27 14:26:27,"Vigilance"
"141",-0.587891,-0.299805,0.695801,-0.523926,0.607422,0.764648,"27/2/2019",14,26,27,37.8095967392955,0.0932617,0.0541992,205955,2019-02-27 14:26:27,"Vigilance"
"142",-0.611816,-0.311768,0.731934,-0.523438,0.606689,0.767578,"27/2/2019",14,26,27,37.5614186770725,0.0500488,0.0454102,205956,2019-02-27 14:26:27,"Vigilance"
"143",-0.635986,-0.263916,0.695801,-0.522705,0.605225,0.773438,"27/2/2019",14,26,27,40.5179718579456,0.0583496,0.0407715,205957,2019-02-27 14:26:27,"Vigilance"
"144",-0.623779,-0.251953,0.695801,-0.522705,0.605469,0.772461,"27/2/2019",14,26,27,40.1285342020384,0.059082,0.0390625,205958,2019-02-27 14:26:27,"Vigilance"
"145",-0.623779,-0.227783,0.695801,-0.522705,0.605713,0.771484,"27/2/2019",14,26,27,40.430931221358,0.0839844,0.0534668,205959,2019-02-27 14:26:27,"Vigilance"
"146",-0.611816,-0.23999,0.695801,-0.522949,0.605957,0.770508,"27/2/2019",14,26,27,39.734795935932,0.0651855,0.0446777,205960,2019-02-27 14:26:27,"Vigilance"
"147",-0.623779,-0.227783,0.731934,-0.522949,0.606201,0.769287,"27/2/2019",14,26,27,39.1366011163356,0.0495605,0.0405273,205961,2019-02-27 14:26:27,"Vigilance"
