"","Acc_x","Acc_y","Acc_z","Mag_x","Mag_y","Mag_z","Date","Hours","Minutes","Seconds","Pitch.angle","ODBA","VeDBA","Event.no.","DateTime","Behaviours"
"2541",0.299805,-0.179932,0.959961,-0.274902,0.551758,0.698975,"27/2/2019",15,24,49,-17.0645958216406,0.0500488,0.0300293,345027,2019-02-27 15:24:49,"Vigilance.Down"
"2542",0.299805,-0.191895,0.971924,-0.275391,0.551758,0.698975,"27/2/2019",15,24,49,-16.8370460112429,0.0754395,0.0454102,345028,2019-02-27 15:24:49,"Vigilance.Down"
"2543",0.3479,-0.179932,0.911865,-0.276123,0.551758,0.698975,"27/2/2019",15,24,49,-20.5212895216475,0.0651855,0.0400391,345029,2019-02-27 15:24:49,"Vigilance.Down"
"2544",0.335938,-0.191895,0.923828,-0.274902,0.550537,0.700684,"27/2/2019",15,24,50,-19.597620804848,0.0524902,0.0314941,345030,2019-02-27 15:24:50,"Vigilance.Down"
"2545",0.311768,-0.191895,0.911865,-0.273438,0.549316,0.702393,"27/2/2019",15,24,50,-18.498864894171,0.0512695,0.0327148,345031,2019-02-27 15:24:50,"Vigilance.Down"
"2546",0.323975,-0.179932,0.911865,-0.271973,0.548096,0.704346,"27/2/2019",15,24,50,-19.2168772737775,0.0395508,0.0258789,345032,2019-02-27 15:24:50,"Vigilance.Down"
"2547",0.359863,-0.191895,0.911865,-0.269043,0.54541,0.708008,"27/2/2019",15,24,50,-21.1158805495783,0.0881348,0.0529785,345033,2019-02-27 15:24:50,"Vigilance.Down"
"2548",0.371826,-0.167969,0.923828,-0.270508,0.546631,0.707764,"27/2/2019",15,24,50,-21.6031639658196,0.0671387,0.0549316,345034,2019-02-27 15:24:50,"Vigilance.Down"
"2549",0.3479,-0.155762,0.947998,-0.272217,0.547852,0.707275,"27/2/2019",15,24,50,-19.9067572123725,0.0546875,0.034668,345035,2019-02-27 15:24:50,"Vigilance.Down"
"2550",0.371826,-0.131836,0.911865,-0.273682,0.549072,0.707031,"27/2/2019",15,24,50,-21.9774383125365,0.117676,0.0708008,345036,2019-02-27 15:24:50,"Vigilance.Down"
"2551",0.359863,-0.167969,0.947998,-0.2771,0.551758,0.706055,"27/2/2019",15,24,50,-20.4948010614668,0.0539551,0.0429688,345037,2019-02-27 15:24:50,"Vigilance.Down"
"2552",0.323975,-0.167969,0.923828,-0.275635,0.551025,0.705566,"27/2/2019",15,24,50,-19.0360182001817,0.0212402,0.0151367,345038,2019-02-27 15:24:50,"Vigilance.Down"
"2553",0.299805,-0.179932,0.959961,-0.273926,0.550293,0.704834,"27/2/2019",15,24,50,-17.0645958216406,0.0505371,0.0302734,345039,2019-02-27 15:24:50,"Vigilance.Down"
"2554",0.311768,-0.191895,0.935791,-0.272461,0.549561,0.704346,"27/2/2019",15,24,50,-18.0750549097386,0.0307617,0.0227051,345040,2019-02-27 15:24:50,"Vigilance.Down"
"2555",0.323975,-0.155762,0.947998,-0.269043,0.548096,0.702881,"27/2/2019",15,24,50,-18.6353853756611,0.029541,0.0180664,345041,2019-02-27 15:24:50,"Vigilance.Down"
"2556",0.323975,-0.143799,0.935791,-0.270264,0.549072,0.703369,"27/2/2019",15,24,50,-18.8903282252158,0.0375977,0.0280762,345042,2019-02-27 15:24:50,"Vigilance.Down"
"2557",0.335938,-0.131836,0.971924,-0.271729,0.550049,0.704102,"27/2/2019",15,24,50,-18.906622602395,0.0922852,0.0551758,345043,2019-02-27 15:24:50,"Vigilance.Down"
"2558",0.299805,-0.167969,0.947998,-0.273193,0.55127,0.70459,"27/2/2019",15,24,50,-17.2966106796779,0.0305176,0.0195313,345044,2019-02-27 15:24:50,"Vigilance.Down"
"2559",0.275879,-0.167969,0.947998,-0.276123,0.553467,0.706055,"27/2/2019",15,24,50,-15.9896048400934,0.0546875,0.0419922,345045,2019-02-27 15:24:50,"Vigilance.Down"
"2560",0.287842,-0.179932,0.947998,-0.275635,0.553711,0.705811,"27/2/2019",15,24,50,-16.610145887981,0.0480957,0.0322266,345046,2019-02-27 15:24:50,"Vigilance.Down"
"2561",0.311768,-0.179932,0.911865,-0.274902,0.554199,0.705322,"27/2/2019",15,24,50,-18.5431811778917,0.0388184,0.0268555,345047,2019-02-27 15:24:50,"Vigilance.Down"
"2562",0.311768,-0.167969,0.923828,-0.27417,0.554443,0.704834,"27/2/2019",15,24,50,-18.3677440746727,0.0239258,0.0151367,345048,2019-02-27 15:24:50,"Vigilance.Down"
"2563",0.311768,-0.155762,0.923828,-0.272705,0.55542,0.703857,"27/2/2019",15,24,50,-18.4062656795193,0.0375977,0.0229492,345049,2019-02-27 15:24:50,"Vigilance.Down"
"2564",0.311768,-0.155762,0.911865,-0.272705,0.554688,0.703857,"27/2/2019",15,24,50,-18.6248446260509,0.050293,0.0319824,345050,2019-02-27 15:24:50,"Vigilance.Down"
"2565",0.359863,-0.179932,0.911865,-0.272705,0.553955,0.703857,"27/2/2019",15,24,50,-21.1653736477682,0.0734863,0.0488281,345051,2019-02-27 15:24:50,"Vigilance.Down"
"2566",0.3479,-0.179932,0.935791,-0.272705,0.553223,0.703857,"27/2/2019",15,24,50,-20.0563076725932,0.0373535,0.0292969,345052,2019-02-27 15:24:50,"Vigilance.Down"
"2567",0.335938,-0.167969,0.923828,-0.272705,0.551758,0.703857,"27/2/2019",15,24,50,-19.6857586647621,0.0366211,0.0227051,345053,2019-02-27 15:24:50,"Vigilance.Down"
"2568",0.311768,-0.167969,0.923828,-0.273193,0.552002,0.703369,"27/2/2019",15,24,50,-18.3677440746727,0.0280762,0.0178223,345054,2019-02-27 15:24:50,"Vigilance.Down"
"2569",0.311768,-0.203857,0.935791,-0.273682,0.552246,0.702881,"27/2/2019",15,24,50,-18.0313786174415,0.0410156,0.0307617,345055,2019-02-27 15:24:50,"Vigilance.Down"
"2570",0.323975,-0.179932,0.947998,-0.27417,0.552734,0.702148,"27/2/2019",15,24,50,-18.5595950317195,0.017334,0.0100098,345056,2019-02-27 15:24:50,"Vigilance.Down"
"2571",0.311768,-0.179932,0.971924,-0.275391,0.553467,0.700928,"27/2/2019",15,24,50,-17.5060293496216,0.0419922,0.03125,345057,2019-02-27 15:24:50,"Vigilance.Down"
"2572",0.311768,-0.167969,0.99585,-0.274902,0.553955,0.701904,"27/2/2019",15,24,50,-17.1558122990795,0.0678711,0.0544434,345058,2019-02-27 15:24:50,"Vigilance.Down"
"2573",0.299805,-0.179932,0.947998,-0.274414,0.554443,0.702881,"27/2/2019",15,24,50,-17.2602108155373,0.0288086,0.0195313,345059,2019-02-27 15:24:50,"Vigilance.Down"
"2574",0.299805,-0.167969,0.947998,-0.273926,0.554932,0.703857,"27/2/2019",15,24,50,-17.2966106796779,0.0302734,0.0200195,345060,2019-02-27 15:24:50,"Vigilance.Down"
"2575",0.311768,-0.167969,0.923828,-0.272705,0.556152,0.706055,"27/2/2019",15,24,50,-18.3677440746727,0.0275879,0.0183105,345061,2019-02-27 15:24:50,"Vigilance.Down"
"2576",0.299805,-0.179932,0.947998,-0.272461,0.555664,0.705078,"27/2/2019",15,24,50,-17.2602108155373,0.0336914,0.0212402,345062,2019-02-27 15:24:50,"Vigilance.Down"
"2577",0.299805,-0.155762,0.947998,-0.272217,0.554932,0.704102,"27/2/2019",15,24,50,-17.3313867200942,0.0437012,0.0263672,345063,2019-02-27 15:24:50,"Vigilance.Down"
"2578",0.323975,-0.167969,0.911865,-0.271973,0.554443,0.703125,"27/2/2019",15,24,50,-19.2599185188979,0.0361328,0.0273438,345064,2019-02-27 15:24:50,"Vigilance.Down"
"2579",0.311768,-0.167969,0.899902,-0.271729,0.553711,0.702148,"27/2/2019",15,24,50,-18.8070409245135,0.0505371,0.0393066,345065,2019-02-27 15:24:50,"Vigilance.Down"
"2580",0.299805,-0.167969,0.86377,-0.271484,0.553223,0.701172,"27/2/2019",15,24,50,-18.8143265264138,0.0983887,0.0766602,345066,2019-02-27 15:24:50,"Vigilance.Down"
"2581",0.311768,-0.155762,0.875977,-0.27124,0.55249,0.700195,"27/2/2019",15,24,50,-19.3110879871287,0.0869141,0.0644531,345067,2019-02-27 15:24:50,"Vigilance.Down"
"2582",0.323975,-0.143799,0.887939,-0.272705,0.552002,0.700684,"27/2/2019",15,24,50,-19.8074630358284,0.0808105,0.0571289,345068,2019-02-27 15:24:50,"Vigilance.Down"
"2583",0.335938,-0.167969,0.911865,-0.27417,0.55127,0.701172,"27/2/2019",15,24,51,-19.9160629358412,0.0432129,0.0288086,345069,2019-02-27 15:24:51,"Vigilance.Down"
"2584",0.3479,-0.179932,0.935791,-0.275879,0.550537,0.70166,"27/2/2019",15,24,51,-20.0563076725932,0.0349121,0.0270996,345070,2019-02-27 15:24:51,"Vigilance.Down"
"2585",0.3479,-0.179932,0.959961,-0.279053,0.549072,0.702881,"27/2/2019",15,24,51,-19.6062719843208,0.0559082,0.0349121,345071,2019-02-27 15:24:51,"Vigilance.Down"
"2586",0.323975,-0.167969,0.983887,-0.279053,0.549561,0.703369,"27/2/2019",15,24,51,-17.9826331688998,0.0515137,0.0458984,345072,2019-02-27 15:24:51,"Vigilance.Down"
"2587",0.323975,-0.167969,0.971924,-0.279053,0.550049,0.704102,"27/2/2019",15,24,51,-18.1835219091588,0.0393066,0.0336914,345073,2019-02-27 15:24:51,"Vigilance.Down"
"2588",0.299805,-0.179932,0.983887,-0.279053,0.550537,0.70459,"27/2/2019",15,24,51,-16.6857701390036,0.0754395,0.0515137,345074,2019-02-27 15:24:51,"Vigilance.Down"
"2589",0.299805,-0.179932,0.971924,-0.279053,0.551758,0.706055,"27/2/2019",15,24,51,-16.8731573937284,0.0627441,0.0407715,345075,2019-02-27 15:24:51,"Vigilance.Down"
"2590",0.311768,-0.167969,0.911865,-0.278564,0.550293,0.706787,"27/2/2019",15,24,51,-18.5849358623756,0.0427246,0.0288086,345076,2019-02-27 15:24:51,"Vigilance.Down"
"2591",0.311768,-0.179932,0.947998,-0.278076,0.548584,0.70752,"27/2/2019",15,24,51,-17.9057248394141,0.0275879,0.0166016,345077,2019-02-27 15:24:51,"Vigilance.Down"
"2592",0.311768,-0.167969,0.959961,-0.277344,0.546875,0.708252,"27/2/2019",15,24,51,-17.740057128283,0.0415039,0.0263672,345078,2019-02-27 15:24:51,"Vigilance.Down"
"2593",0.299805,-0.167969,0.971924,-0.276123,0.543457,0.709961,"27/2/2019",15,24,51,-16.9071565232463,0.0671387,0.0437012,345079,2019-02-27 15:24:51,"Vigilance.Down"
"2594",0.275879,-0.179932,0.959961,-0.276123,0.544922,0.709473,"27/2/2019",15,24,51,-15.773212632994,0.0805664,0.0571289,345080,2019-02-27 15:24:51,"Vigilance.Down"
"2595",0.287842,-0.179932,0.923828,-0.276123,0.546387,0.708984,"27/2/2019",15,24,51,-17.0051294312089,0.060791,0.0441895,345081,2019-02-27 15:24:51,"Vigilance.Down"
"2596",0.299805,-0.191895,0.899902,-0.276123,0.547852,0.708252,"27/2/2019",15,24,51,-18.047028933991,0.0856934,0.0515137,345082,2019-02-27 15:24:51,"Vigilance.Down"
"2597",0.299805,-0.191895,0.887939,-0.276123,0.550781,0.707031,"27/2/2019",15,24,51,-18.2640561240057,0.098877,0.0612793,345083,2019-02-27 15:24:51,"Vigilance.Down"
"2598",0.311768,-0.179932,0.911865,-0.274902,0.550049,0.707031,"27/2/2019",15,24,51,-18.5431811778917,0.0515137,0.0332031,345084,2019-02-27 15:24:51,"Vigilance.Down"
"2599",0.359863,-0.155762,0.923828,-0.273438,0.549072,0.706787,"27/2/2019",15,24,51,-21.0124404434888,0.059082,0.0351563,345085,2019-02-27 15:24:51,"Vigilance.Down"
"2600",0.3479,-0.179932,0.947998,-0.271973,0.548096,0.706543,"27/2/2019",15,24,51,-19.8266181825175,0.0288086,0.0175781,345086,2019-02-27 15:24:51,"Vigilance.Down"
"2601",0.323975,-0.179932,0.959961,-0.269043,0.546143,0.706055,"27/2/2019",15,24,51,-18.3512526873953,0.0388184,0.0256348,345087,2019-02-27 15:24:51,"Vigilance.Down"
"2602",0.359863,-0.191895,0.983887,-0.27002,0.546387,0.706055,"27/2/2019",15,24,51,-19.7477414292432,0.0874023,0.0549316,345088,2019-02-27 15:24:51,"Vigilance.Down"
"2603",0.3479,-0.167969,0.971924,-0.270996,0.546875,0.706055,"27/2/2019",15,24,51,-19.4288246975897,0.0522461,0.0368652,345089,2019-02-27 15:24:51,"Vigilance.Down"
"2604",0.323975,-0.179932,0.983887,-0.272217,0.547119,0.706055,"27/2/2019",15,24,51,-17.9475922572677,0.0646973,0.048584,345090,2019-02-27 15:24:51,"Vigilance.Down"
"2605",0.311768,-0.179932,0.947998,-0.274414,0.548096,0.706055,"27/2/2019",15,24,51,-17.9057248394141,0.0400391,0.027832,345091,2019-02-27 15:24:51,"Vigilance.Down"
"2606",0.311768,-0.191895,0.947998,-0.274414,0.549072,0.706055,"27/2/2019",15,24,51,-17.865817906919,0.0512695,0.0310059,345092,2019-02-27 15:24:51,"Vigilance.Down"
"2607",0.299805,-0.191895,0.983887,-0.274658,0.550049,0.706055,"27/2/2019",15,24,51,-16.6508468800784,0.0993652,0.0615234,345093,2019-02-27 15:24:51,"Vigilance.Down"
"2608",0.323975,-0.167969,0.99585,-0.274902,0.55127,0.706055,"27/2/2019",15,24,51,-17.7859256266612,0.0778809,0.0617676,345094,2019-02-27 15:24:51,"Vigilance.Down"
"2609",0.323975,-0.155762,0.971924,-0.275391,0.553467,0.706055,"27/2/2019",15,24,51,-18.2181215635377,0.0666504,0.043457,345095,2019-02-27 15:24:51,"Vigilance.Down"
"2610",0.323975,-0.167969,0.983887,-0.275146,0.554199,0.706055,"27/2/2019",15,24,51,-17.9826331688998,0.0649414,0.0507813,345096,2019-02-27 15:24:51,"Vigilance.Down"
"2611",0.275879,-0.179932,0.99585,-0.274658,0.554932,0.706055,"27/2/2019",15,24,51,-15.2491060060188,0.12207,0.0827637,345097,2019-02-27 15:24:51,"Vigilance.Down"
"2612",0.275879,-0.179932,0.923828,-0.274414,0.555664,0.706055,"27/2/2019",15,24,51,-16.3368126617089,0.0715332,0.0559082,345098,2019-02-27 15:24:51,"Vigilance.Down"
"2613",0.323975,-0.167969,0.887939,-0.273438,0.557129,0.706055,"27/2/2019",15,24,51,-19.7229475946734,0.0556641,0.0463867,345099,2019-02-27 15:24:51,"Vigilance.Down"
"2614",0.311768,-0.167969,0.899902,-0.273438,0.556885,0.706055,"27/2/2019",15,24,51,-18.8070409245135,0.0544434,0.0388184,345100,2019-02-27 15:24:51,"Vigilance.Down"
"2615",0.311768,-0.179932,0.899902,-0.273438,0.556641,0.706055,"27/2/2019",15,24,51,-18.7637731549208,0.0639648,0.0397949,345101,2019-02-27 15:24:51,"Vigilance.Down"
"2616",0.335938,-0.167969,0.899902,-0.273438,0.556152,0.706055,"27/2/2019",15,24,51,-20.1514906762036,0.0358887,0.0317383,345102,2019-02-27 15:24:51,"Vigilance.Down"
"2617",0.323975,-0.179932,0.875977,-0.273438,0.55542,0.706055,"27/2/2019",15,24,51,-19.9144617218465,0.0737305,0.0561523,345103,2019-02-27 15:24:51,"Vigilance.Down"
"2618",0.335938,-0.191895,0.935791,-0.274658,0.556396,0.706543,"27/2/2019",15,24,51,-19.3752682070323,0.0336914,0.0249023,345104,2019-02-27 15:24:51,"Vigilance.Down"
"2619",0.3479,-0.143799,0.935791,-0.275879,0.557373,0.707031,"27/2/2019",15,24,51,-20.176256906904,0.0439453,0.0285645,345105,2019-02-27 15:24:51,"Vigilance.Down"
"2620",0.371826,-0.143799,0.935791,-0.2771,0.558594,0.707764,"27/2/2019",15,24,51,-21.4413751861013,0.0634766,0.0449219,345106,2019-02-27 15:24:51,"Vigilance.Down"
"2621",0.371826,-0.167969,0.935791,-0.279785,0.560791,0.708984,"27/2/2019",15,24,51,-21.3599009942492,0.0449219,0.0385742,345107,2019-02-27 15:24:51,"Vigilance.Down"
"2622",0.359863,-0.179932,0.923828,-0.279053,0.561035,0.708984,"27/2/2019",15,24,51,-20.9243548505016,0.0546875,0.032959,345108,2019-02-27 15:24:51,"Vigilance.Down"
"2623",0.3479,-0.179932,0.935791,-0.278076,0.561279,0.709229,"27/2/2019",15,24,51,-20.0563076725932,0.0302734,0.0219727,345109,2019-02-27 15:24:51,"Vigilance.Down"
"2624",0.3479,-0.179932,0.971924,-0.277344,0.561768,0.709473,"27/2/2019",15,24,52,-19.3904928075197,0.0644531,0.041748,345110,2019-02-27 15:24:52,"Walk"
"2625",0.359863,-0.21582,0.935791,-0.275391,0.5625,0.709961,"27/2/2019",15,24,52,-20.5419011733844,0.0749512,0.0581055,345111,2019-02-27 15:24:52,"Walk"
"2626",0.3479,-0.21582,0.947998,-0.277344,0.564209,0.711182,"27/2/2019",15,24,52,-19.6886408891419,0.0744629,0.0566406,345112,2019-02-27 15:24:52,"Walk"
"2627",0.3479,-0.191895,0.899902,-0.279297,0.566162,0.712402,"27/2/2019",15,24,52,-20.7114519325669,0.0671387,0.0446777,345113,2019-02-27 15:24:52,"Walk"
"2628",0.323975,-0.191895,0.923828,-0.28125,0.567871,0.713623,"27/2/2019",15,24,52,-18.9503418166184,0.0595703,0.0380859,345114,2019-02-27 15:24:52,"Walk"
"2629",0.419922,-0.179932,0.923828,-0.2854,0.571777,0.716309,"27/2/2019",15,24,52,-24.044610499828,0.0959473,0.0734863,345115,2019-02-27 15:24:52,"Walk"
"2630",0.431885,-0.191895,0.923828,-0.286133,0.574463,0.716064,"27/2/2019",15,24,52,-24.5947402900265,0.113525,0.0839844,345116,2019-02-27 15:24:52,"Walk"
"2631",0.431885,-0.179932,0.911865,-0.287109,0.577393,0.715576,"27/2/2019",15,24,52,-24.9228018967529,0.107422,0.0773926,345117,2019-02-27 15:24:52,"Walk"
"2632",0.443848,-0.179932,0.911865,-0.288086,0.580322,0.715088,"27/2/2019",15,24,52,-25.5263152502714,0.112793,0.0837402,345118,2019-02-27 15:24:52,"Walk"
"2633",0.455811,-0.179932,0.923828,-0.288818,0.583008,0.7146,"27/2/2019",15,24,52,-25.840608464145,0.107178,0.0891113,345119,2019-02-27 15:24:52,"Walk"
"2634",0.443848,-0.179932,0.935791,-0.289795,0.585938,0.714111,"27/2/2019",15,24,52,-24.9747227612597,0.100342,0.0742188,345120,2019-02-27 15:24:52,"Walk"
"2635",0.395996,-0.155762,0.959961,-0.290771,0.588867,0.713623,"27/2/2019",15,24,52,-22.1555254500994,0.0593262,0.0407715,345121,2019-02-27 15:24:52,"Walk"
"2636",0.419922,-0.131836,0.923828,-0.29248,0.591797,0.713379,"27/2/2019",15,24,52,-24.2271135349106,0.0673828,0.0478516,345122,2019-02-27 15:24:52,"Walk"
"2637",0.395996,-0.155762,0.983887,-0.294189,0.594727,0.713135,"27/2/2019",15,24,52,-21.6793230606916,0.0754395,0.0620117,345123,2019-02-27 15:24:52,"Walk"
"2638",0.359863,-0.167969,0.99585,-0.296143,0.597656,0.712891,"27/2/2019",15,24,52,-19.6124858090795,0.11084,0.0793457,345124,2019-02-27 15:24:52,"Walk"
"2639",0.3479,-0.167969,0.971924,-0.299805,0.603516,0.712158,"27/2/2019",15,24,52,-19.4288246975897,0.103271,0.0671387,345125,2019-02-27 15:24:52,"Walk"
"2640",0.3479,-0.191895,0.887939,-0.299805,0.602783,0.710938,"27/2/2019",15,24,52,-20.9550960788777,0.10498,0.0615234,345126,2019-02-27 15:24:52,"Walk"
"2641",0.383789,-0.191895,0.911865,-0.299561,0.601807,0.709717,"27/2/2019",15,24,52,-22.3849258797329,0.0439453,0.0344238,345127,2019-02-27 15:24:52,"Walk"
"2642",0.431885,-0.203857,0.911865,-0.299561,0.60083,0.708496,"27/2/2019",15,24,52,-24.807247306703,0.0834961,0.0581055,345128,2019-02-27 15:24:52,"Walk"
"2643",0.3479,-0.191895,0.935791,-0.299072,0.598877,0.706055,"27/2/2019",15,24,52,-20.011253524175,0.111816,0.0661621,345129,2019-02-27 15:24:52,"Walk"
"2644",0.263916,-0.167969,0.923828,-0.297852,0.598877,0.704102,"27/2/2019",15,24,52,-15.6990032117305,0.162109,0.133789,345130,2019-02-27 15:24:52,"Walk"
"2645",0.227783,-0.143799,0.875977,-0.296631,0.599121,0.702148,"27/2/2019",15,24,52,-14.3915228424595,0.205566,0.169434,345131,2019-02-27 15:24:52,"Walk"
"2646",0.263916,-0.155762,0.851807,-0.29541,0.599365,0.699951,"27/2/2019",15,24,52,-16.9500195583889,0.184082,0.140869,345132,2019-02-27 15:24:52,"Walk"
"2647",0.275879,-0.179932,0.851807,-0.292725,0.599854,0.695801,"27/2/2019",15,24,52,-17.5824939906357,0.198486,0.133545,345133,2019-02-27 15:24:52,"Walk"
"2648",0.263916,-0.191895,0.851807,-0.294189,0.599854,0.695557,"27/2/2019",15,24,52,-16.8177449709756,0.226074,0.149658,345134,2019-02-27 15:24:52,"Walk"
"2649",0.203857,-0.179932,0.923828,-0.295898,0.600098,0.695068,"27/2/2019",15,24,52,-12.2212306503704,0.241699,0.199707,345135,2019-02-27 15:24:52,"Walk"
"2650",0.251953,-0.131836,0.947998,-0.297363,0.600342,0.694824,"27/2/2019",15,24,52,-14.7479860063165,0.216797,0.15918,345136,2019-02-27 15:24:52,"Walk"
"2651",0.275879,-0.0717773,0.971924,-0.300781,0.60083,0.693848,"27/2/2019",15,24,52,-15.8056205877028,0.278809,0.16748,345137,2019-02-27 15:24:52,"Walk"
"2652",0.311768,-0.0119629,0.971924,-0.300781,0.600098,0.696533,"27/2/2019",15,24,52,-17.7836307491838,0.30542,0.183105,345138,2019-02-27 15:24:52,"Walk"
"2653",0.3479,-0.0119629,0.935791,-0.300537,0.599121,0.699463,"27/2/2019",15,24,52,-20.3921477881143,0.235107,0.155029,345139,2019-02-27 15:24:52,"Walk"
"2654",0.335938,-0.0959473,0.86377,-0.300293,0.598145,0.702148,"27/2/2019",15,24,52,-21.1336731635734,0.167969,0.101074,345140,2019-02-27 15:24:52,"Walk"
"2655",0.311768,-0.143799,0.839844,-0.299805,0.596191,0.708008,"27/2/2019",15,24,52,-20.0974027105024,0.169922,0.121582,345141,2019-02-27 15:24:52,"Walk"
"2656",0.287842,-0.179932,0.86377,-0.298096,0.596191,0.708496,"27/2/2019",15,24,52,-18.0681976158934,0.201172,0.142822,345142,2019-02-27 15:24:52,"Walk"
"2657",0.287842,-0.143799,0.947998,-0.296387,0.595947,0.709229,"27/2/2019",15,24,52,-16.7096235618554,0.194336,0.147949,345143,2019-02-27 15:24:52,"Walk"
"2658",0.287842,-0.0598145,0.983887,-0.294434,0.595703,0.709717,"27/2/2019",15,24,52,-16.2786922034536,0.317627,0.188721,345144,2019-02-27 15:24:52,"Walk"
"2659",0.395996,-0.0119629,1.01978,-0.290771,0.595215,0.711182,"27/2/2019",15,24,52,-21.2206142654314,0.297119,0.187988,345145,2019-02-27 15:24:52,"Walk"
"2660",0.419922,-0.0119629,0.983887,-0.288574,0.593506,0.71582,"27/2/2019",15,24,52,-23.1112126838956,0.241699,0.163574,345146,2019-02-27 15:24:52,"Walk"
"2661",0.443848,-0.0598145,0.959961,-0.286377,0.591797,0.720459,"27/2/2019",15,24,52,-24.7716946588806,0.156982,0.109375,345147,2019-02-27 15:24:52,"Walk"
"2662",0.467773,-0.0959473,0.935791,-0.28418,0.589844,0.725098,"27/2/2019",15,24,52,-26.4394215127365,0.116699,0.0700684,345148,2019-02-27 15:24:52,"Walk"
"2663",0.47998,-0.143799,0.899902,-0.279785,0.586182,0.734619,"27/2/2019",15,24,53,-27.7752075510779,0.0419922,0.0332031,345149,2019-02-27 15:24:53,"Walk"
"2664",0.491943,-0.203857,0.875977,-0.279785,0.586182,0.741943,"27/2/2019",15,24,53,-28.677649435776,0.112549,0.0732422,345150,2019-02-27 15:24:53,"Walk"
"2665",0.47998,-0.191895,0.86377,-0.280029,0.585938,0.749268,"27/2/2019",15,24,53,-28.4778441555712,0.0966797,0.0593262,345151,2019-02-27 15:24:53,"Walk"
"2666",0.455811,-0.191895,0.86377,-0.280273,0.585938,0.756592,"27/2/2019",15,24,53,-27.2548174653403,0.0678711,0.0522461,345152,2019-02-27 15:24:53,"Walk"
"2667",0.467773,-0.167969,0.887939,-0.280762,0.585449,0.77124,"27/2/2019",15,24,53,-27.3673279585537,0.0458984,0.0292969,345153,2019-02-27 15:24:53,"Walk"
"2668",0.563965,-0.179932,0.887939,-0.279541,0.585938,0.771484,"27/2/2019",15,24,53,-31.9017406715955,0.155273,0.112061,345154,2019-02-27 15:24:53,"Walk"
"2669",0.671875,-0.203857,0.86377,-0.27832,0.58667,0.771973,"27/2/2019",15,24,53,-37.1272597607933,0.281494,0.219727,345155,2019-02-27 15:24:53,"Walk"
"2670",0.683838,-0.21582,0.851807,-0.2771,0.587402,0.772461,"27/2/2019",15,24,53,-37.8907059353279,0.314941,0.234619,345156,2019-02-27 15:24:53,"Walk"
"2671",0.719971,-0.191895,0.839844,-0.274414,0.588867,0.773438,"27/2/2019",15,24,53,-39.886500778552,0.337402,0.264404,345157,2019-02-27 15:24:53,"Walk"
"2672",0.719971,-0.131836,0.887939,-0.275635,0.589844,0.775146,"27/2/2019",15,24,53,-38.7310672714608,0.289063,0.259766,345158,2019-02-27 15:24:53,"Walk"
"2673",0.647949,-0.10791,0.911865,-0.276855,0.591064,0.776855,"27/2/2019",15,24,53,-35.2087703486573,0.26709,0.195557,345159,2019-02-27 15:24:53,"Walk"
"2674",0.611816,-0.119873,0.887939,-0.278076,0.592041,0.778809,"27/2/2019",15,24,53,-34.3266270117865,0.196533,0.154541,345160,2019-02-27 15:24:53,"Walk"
"2675",0.611816,-0.143799,0.86377,-0.280762,0.594482,0.782471,"27/2/2019",15,24,53,-34.9417284361391,0.155273,0.150391,345161,2019-02-27 15:24:53,"Walk"
"2676",0.623779,-0.143799,0.851807,-0.281494,0.595459,0.780518,"27/2/2019",15,24,53,-35.8324410149514,0.173096,0.1604,345162,2019-02-27 15:24:53,"Walk"
"2677",0.527832,-0.143799,0.827881,-0.282227,0.596436,0.778564,"27/2/2019",15,24,53,-32.1355770599116,0.0974121,0.0690918,345163,2019-02-27 15:24:53,"Walk"
"2678",0.431885,-0.143799,0.731934,-0.282959,0.597656,0.776367,"27/2/2019",15,24,53,-30.0704887438232,0.16748,0.130127,345164,2019-02-27 15:24:53,"Walk"
"2679",0.455811,-0.167969,0.695801,-0.284424,0.599854,0.772217,"27/2/2019",15,24,53,-32.4888208539545,0.206299,0.163086,345165,2019-02-27 15:24:53,"Walk"
"2680",0.515869,-0.191895,0.683838,-0.285156,0.601318,0.770264,"27/2/2019",15,24,53,-35.9915837527831,0.268799,0.18457,345166,2019-02-27 15:24:53,"Walk"
"2681",0.527832,-0.179932,0.671875,-0.285889,0.603027,0.768311,"27/2/2019",15,24,53,-37.1937208932976,0.278564,0.195313,345167,2019-02-27 15:24:53,"Walk"
"2682",0.503906,-0.191895,0.683838,-0.286621,0.604736,0.766357,"27/2/2019",15,24,53,-35.3547407048322,0.252197,0.182129,345168,2019-02-27 15:24:53,"Walk"
"2683",0.251953,-0.0598145,0.815918,-0.288086,0.608154,0.762207,"27/2/2019",15,24,53,-17.1172891822862,0.343506,0.244873,345169,2019-02-27 15:24:53,"Walk"
"2684",0.23999,-0.0119629,0.899902,-0.288086,0.608887,0.76123,"27/2/2019",15,24,53,-14.9311158536757,0.40918,0.275879,345170,2019-02-27 15:24:53,"Walk"
"2685",0.311768,-0.131836,0.99585,-0.28833,0.609619,0.760254,"27/2/2019",15,24,53,-17.2422198875801,0.318848,0.226563,345171,2019-02-27 15:24:53,"Walk"
"2686",0.395996,-0.167969,1.01978,-0.28833,0.610352,0.759277,"27/2/2019",15,24,53,-20.9644592131623,0.300781,0.196045,345172,2019-02-27 15:24:53,"Walk"
