"","Acc_x","Acc_y","Acc_z","Mag_x","Mag_y","Mag_z","Date","Hours","Minutes","Seconds","Pitch.angle","ODBA","VeDBA","Event.no.","DateTime","Behaviours"
"44",-0.707764,-0.0119629,0.743896,-0.643799,0.317139,0.646973,"27/2/2019",14,29,33,43.570495964299,0.415283,0.26709,213325,2019-02-27 14:29:33,"Vigilance"
"45",-0.839844,-0.0478516,0.803955,-0.645752,0.317627,0.650635,"27/2/2019",14,29,33,46.2001289843014,0.447266,0.355469,213326,2019-02-27 14:29:33,"Vigilance"
"46",-0.755859,-0.0959473,0.827881,-0.649902,0.318848,0.657959,"27/2/2019",14,29,33,42.205950986401,0.327881,0.252441,213327,2019-02-27 14:29:33,"Vigilance"
"47",-0.623779,-0.0959473,0.803955,-0.649902,0.318848,0.660645,"27/2/2019",14,29,33,37.6114037926068,0.161133,0.114502,213328,2019-02-27 14:29:33,"Vigilance"
"48",-0.587891,-0.167969,0.791992,-0.650146,0.319092,0.663574,"27/2/2019",14,29,33,35.9850103621035,0.0805664,0.0593262,213329,2019-02-27 14:29:33,"Vigilance"
"49",-0.551758,-0.191895,0.755859,-0.650391,0.319336,0.666504,"27/2/2019",14,29,33,35.2805315163206,0.0927734,0.0593262,213330,2019-02-27 14:29:33,"Vigilance"
"50",-0.563965,-0.179932,0.719971,-0.650879,0.319824,0.672363,"27/2/2019",14,29,33,37.232781660853,0.118164,0.0791016,213331,2019-02-27 14:29:33,"Vigilance"
"51",-0.587891,-0.143799,0.707764,-0.651855,0.321289,0.673096,"27/2/2019",14,29,33,39.1456068594363,0.122314,0.0869141,213332,2019-02-27 14:29:33,"Vigilance"
"52",-0.563965,-0.143799,0.707764,-0.652832,0.322754,0.673828,"27/2/2019",14,29,33,37.9852915227091,0.0898438,0.0722656,213333,2019-02-27 14:29:33,"Vigilance"
"53",-0.671875,-0.179932,0.707764,-0.654053,0.324219,0.674805,"27/2/2019",14,29,33,42.614888308189,0.215088,0.137207,213334,2019-02-27 14:29:33,"Vigilance"
"54",-0.671875,-0.191895,0.683838,-0.65625,0.327148,0.676514,"27/2/2019",14,29,33,43.4094927240479,0.236328,0.142334,213335,2019-02-27 14:29:33,"Vigilance"
"55",-0.635986,-0.203857,0.671875,-0.655518,0.327148,0.678467,"27/2/2019",14,29,33,42.1705046876953,0.210938,0.124023,213336,2019-02-27 14:29:33,"Vigilance"
"56",-0.647949,-0.23999,0.707764,-0.654785,0.326904,0.68042,"27/2/2019",14,29,33,40.9253132367551,0.214355,0.128662,213337,2019-02-27 14:29:33,"Vigilance"
"57",-0.731934,-0.395996,0.683838,-0.654053,0.32666,0.682373,"27/2/2019",14,29,33,42.8071227441967,0.472412,0.302002,213338,2019-02-27 14:29:33,"Vigilance"
"58",-0.695801,-0.455811,0.575928,-0.652588,0.326172,0.686523,"27/2/2019",14,29,33,43.4510411575391,0.595215,0.374512,213339,2019-02-27 14:29:33,"Vigilance"
"59",-0.623779,-0.371826,0.551758,-0.655762,0.328613,0.689209,"27/2/2019",14,29,33,43.1529755302411,0.450928,0.301758,213340,2019-02-27 14:29:33,"Vigilance"
"60",-0.659912,-0.275879,0.551758,-0.658936,0.331055,0.691895,"27/2/2019",14,29,33,46.9301270279524,0.375488,0.239746,213341,2019-02-27 14:29:33,"Vigilance"
"61",-0.695801,-0.131836,0.587891,-0.662354,0.33374,0.69458,"27/2/2019",14,29,33,49.1108115473805,0.272217,0.184814,213342,2019-02-27 14:29:33,"Vigilance"
"62",-0.731934,0.0119629,0.623779,-0.668945,0.338867,0.699951,"27/2/2019",14,29,33,49.5560364280144,0.4104,0.240234,213343,2019-02-27 14:29:33,"Vigilance"
"63",-0.827881,0.143799,0.647949,-0.672607,0.345703,0.708252,"27/2/2019",14,29,33,51.2807798981091,0.605957,0.377686,213344,2019-02-27 14:29:33,"Vigilance"
"64",-0.86377,0.167969,0.659912,-0.67627,0.352539,0.716553,"27/2/2019",14,29,33,51.7495105617074,0.645996,0.409424,213345,2019-02-27 14:29:33,"Vigilance"
"65",-0.839844,0.21582,0.647949,-0.679932,0.359619,0.724854,"27/2/2019",14,29,33,50.8825842982695,0.674072,0.433105,213346,2019-02-27 14:29:33,"Vigilance"
"66",-0.767822,0.275879,0.743896,-0.687256,0.373535,0.741699,"27/2/2019",14,29,33,44.061231455198,0.561523,0.44458,213347,2019-02-27 14:29:33,"Vigilance"
"67",-0.731934,0.227783,0.743896,-0.689209,0.381348,0.741943,"27/2/2019",14,29,33,43.2529437906043,0.479492,0.388672,213348,2019-02-27 14:29:33,"Vigilance"
"68",-0.683838,0.131836,0.767822,-0.691162,0.38916,0.742432,"27/2/2019",14,29,33,41.2758675557195,0.367432,0.286377,213349,2019-02-27 14:29:33,"Vigilance"
"69",-0.671875,0.0478516,0.755859,-0.693115,0.396973,0.742676,"27/2/2019",14,29,33,41.5766618101155,0.267822,0.203125,213350,2019-02-27 14:29:33,"Vigilance"
"70",-0.575928,-0.0239258,0.731934,-0.697266,0.412598,0.743652,"27/2/2019",14,29,33,38.182847759303,0.171875,0.131836,213351,2019-02-27 14:29:33,"Vigilance"
"71",-0.587891,-0.119873,0.719971,-0.698486,0.418213,0.741455,"27/2/2019",14,29,33,38.8500643717996,0.0776367,0.0483398,213352,2019-02-27 14:29:33,"Vigilance"
"72",-0.575928,-0.227783,0.683838,-0.699707,0.423828,0.739258,"27/2/2019",14,29,33,38.626172721287,0.180908,0.107666,213353,2019-02-27 14:29:33,"Vigilance"
"73",-0.539795,-0.263916,0.707764,-0.700928,0.429443,0.737061,"27/2/2019",14,29,33,35.5500359139913,0.229736,0.150391,213354,2019-02-27 14:29:33,"Vigilance"
"74",-0.539795,-0.227783,0.755859,-0.703613,0.440674,0.732422,"27/2/2019",14,29,33,34.3632925642642,0.203857,0.127197,213355,2019-02-27 14:29:33,"Vigilance"
"75",-0.611816,-0.179932,0.815918,-0.704834,0.444092,0.732666,"27/2/2019",14,29,33,36.2136634599532,0.150879,0.100098,213356,2019-02-27 14:29:33,"Vigilance"
"76",-0.635986,-0.0717773,0.803955,-0.706055,0.44751,0.733154,"27/2/2019",14,29,33,38.2359028719659,0.151123,0.104736,213357,2019-02-27 14:29:33,"Vigilance"
"77",-0.587891,-0.0358887,0.803955,-0.707275,0.451172,0.733643,"27/2/2019",14,29,33,36.1489177896884,0.235107,0.139648,213358,2019-02-27 14:29:33,"Vigilance"
"78",-0.563965,-0.0239258,0.779785,-0.70874,0.45459,0.734131,"27/2/2019",14,29,33,35.8628356409597,0.245605,0.146729,213359,2019-02-27 14:29:33,"Vigilance"
"79",-0.587891,-0.0478516,0.779785,-0.709961,0.458252,0.734619,"27/2/2019",14,29,33,36.9614140185506,0.197754,0.116211,213360,2019-02-27 14:29:33,"Vigilance"
"80",-0.635986,-0.131836,0.743896,-0.711182,0.46167,0.735107,"27/2/2019",14,29,34,40.0913949232743,0.0322266,0.0231934,213361,2019-02-27 14:29:34,"Vigilance"
"81",-0.611816,-0.155762,0.779785,-0.710449,0.462402,0.73584,"27/2/2019",14,29,34,37.574554093502,0.118164,0.0720215,213362,2019-02-27 14:29:34,"Vigilance"
"82",-0.623779,-0.167969,0.755859,-0.709717,0.463135,0.736572,"27/2/2019",14,29,34,38.8551448480625,0.0961914,0.0559082,213363,2019-02-27 14:29:34,"Vigilance"
"83",-0.635986,-0.167969,0.731934,-0.70874,0.463867,0.737305,"27/2/2019",14,29,34,40.2611719086316,0.0617676,0.0402832,213364,2019-02-27 14:29:34,"Vigilance"
"84",-0.635986,-0.179932,0.743896,-0.707031,0.465332,0.73877,"27/2/2019",14,29,34,39.7257946667029,0.0864258,0.0539551,213365,2019-02-27 14:29:34,"Vigilance"
"85",-0.647949,-0.191895,0.755859,-0.707031,0.464844,0.739014,"27/2/2019",14,29,34,39.7224108029558,0.0957031,0.0649414,213366,2019-02-27 14:29:34,"Vigilance"
"86",-0.611816,-0.191895,0.743896,-0.707031,0.464355,0.739502,"27/2/2019",14,29,34,38.533054469014,0.116699,0.0712891,213367,2019-02-27 14:29:34,"Vigilance"
"87",-0.623779,-0.191895,0.731934,-0.707031,0.463867,0.739746,"27/2/2019",14,29,34,39.5012409273142,0.0915527,0.060791,213368,2019-02-27 14:29:34,"Vigilance"
"88",-0.635986,-0.179932,0.719971,-0.707031,0.462646,0.740723,"27/2/2019",14,29,34,40.5963073813135,0.0563965,0.0429688,213369,2019-02-27 14:29:34,"Vigilance"
"89",-0.647949,-0.167969,0.791992,-0.707031,0.462891,0.740479,"27/2/2019",14,29,34,38.6711425344697,0.105469,0.0778809,213370,2019-02-27 14:29:34,"Vigilance"
"90",-0.671875,-0.143799,0.743896,-0.707031,0.463135,0.73999,"27/2/2019",14,29,34,41.5655885049523,0.046875,0.0307617,213371,2019-02-27 14:29:34,"Vigilance"
"91",-0.659912,-0.155762,0.719971,-0.707031,0.463623,0.739746,"27/2/2019",14,29,34,41.8557567212767,0.0217285,0.0166016,213372,2019-02-27 14:29:34,"Vigilance"
"92",-0.659912,-0.155762,0.719971,-0.707031,0.464355,0.73877,"27/2/2019",14,29,34,41.8557567212767,0.020752,0.0161133,213373,2019-02-27 14:29:34,"Vigilance"
"93",-0.647949,-0.179932,0.719971,-0.707275,0.463379,0.73877,"27/2/2019",14,29,34,41.1246018454894,0.0507813,0.0407715,213374,2019-02-27 14:29:34,"Vigilance"
"94",-0.659912,-0.155762,0.731934,-0.707764,0.462402,0.73877,"27/2/2019",14,29,34,41.4075567611717,0.0319824,0.0209961,213375,2019-02-27 14:29:34,"Vigilance"
"95",-0.659912,-0.131836,0.731934,-0.708008,0.461182,0.73877,"27/2/2019",14,29,34,41.5833339551576,0.0246582,0.0161133,213376,2019-02-27 14:29:34,"Vigilance"
"96",-0.659912,-0.167969,0.743896,-0.708984,0.458984,0.73877,"27/2/2019",14,29,34,40.8702267476727,0.0559082,0.0380859,213377,2019-02-27 14:29:34,"Vigilance"
"97",-0.659912,-0.155762,0.731934,-0.709717,0.459473,0.739502,"27/2/2019",14,29,34,41.4075567611717,0.0322266,0.0217285,213378,2019-02-27 14:29:34,"Vigilance"
"98",-0.659912,-0.155762,0.731934,-0.710449,0.459961,0.740234,"27/2/2019",14,29,34,41.4075567611717,0.0356445,0.0239258,213379,2019-02-27 14:29:34,"Vigilance"
"99",-0.659912,-0.179932,0.719971,-0.711182,0.460449,0.740967,"27/2/2019",14,29,34,41.6445252459597,0.0500488,0.0471191,213380,2019-02-27 14:29:34,"Vigilance"
"100",-0.659912,-0.155762,0.731934,-0.712646,0.46167,0.742676,"27/2/2019",14,29,34,41.4075567611717,0.0375977,0.0275879,213381,2019-02-27 14:29:34,"Vigilance"
"101",-0.659912,-0.155762,0.743896,-0.712646,0.460938,0.741699,"27/2/2019",14,29,34,40.9668968640814,0.0488281,0.0339355,213382,2019-02-27 14:29:34,"Vigilance"
"102",-0.659912,-0.155762,0.719971,-0.712402,0.460205,0.740723,"27/2/2019",14,29,34,41.8557567212767,0.0351563,0.0280762,213383,2019-02-27 14:29:34,"Vigilance"
"103",-0.647949,-0.167969,0.719971,-0.712158,0.459473,0.739746,"27/2/2019",14,29,34,41.232294734023,0.0544434,0.0397949,213384,2019-02-27 14:29:34,"Vigilance"
"104",-0.647949,-0.167969,0.719971,-0.71167,0.458008,0.737549,"27/2/2019",14,29,34,41.232294734023,0.0500488,0.036377,213385,2019-02-27 14:29:34,"Vigilance"
"105",-0.659912,-0.131836,0.743896,-0.71167,0.458496,0.737549,"27/2/2019",14,29,34,41.1369249582353,0.0273438,0.0170898,213386,2019-02-27 14:29:34,"Vigilance"
"106",-0.659912,-0.155762,0.755859,-0.711914,0.458984,0.737305,"27/2/2019",14,29,34,40.5335815011748,0.0500488,0.0310059,213387,2019-02-27 14:29:34,"Vigilance"
"107",-0.659912,-0.179932,0.719971,-0.712158,0.459473,0.737061,"27/2/2019",14,29,34,41.6445252459597,0.0549316,0.0368652,213388,2019-02-27 14:29:34,"Vigilance"
"108",-0.659912,-0.179932,0.719971,-0.712646,0.460693,0.736572,"27/2/2019",14,29,34,41.6445252459597,0.0505371,0.0327148,213389,2019-02-27 14:29:34,"Vigilance"
"109",-0.647949,-0.179932,0.743896,-0.712402,0.460449,0.737549,"27/2/2019",14,29,34,40.2515054382898,0.0410156,0.0290527,213390,2019-02-27 14:29:34,"Vigilance"
"110",-0.647949,-0.155762,0.731934,-0.711914,0.460205,0.738525,"27/2/2019",14,29,34,40.8881961237514,0.00512695,0.00415039,213391,2019-02-27 14:29:34,"Vigilance"
"111",-0.659912,-0.143799,0.719971,-0.71167,0.459717,0.739502,"27/2/2019",14,29,34,41.9501165693544,0.0324707,0.0192871,213392,2019-02-27 14:29:34,"Vigilance"
"112",-0.647949,-0.155762,0.731934,-0.710693,0.458984,0.741699,"27/2/2019",14,29,34,40.8881961237514,0.0090332,0.00610352,213393,2019-02-27 14:29:34,"Vigilance"
"113",-0.671875,-0.167969,0.707764,-0.709961,0.458984,0.741699,"27/2/2019",14,29,34,42.7267407119467,0.050293,0.0300293,213394,2019-02-27 14:29:34,"Vigilance"
"114",-0.683838,-0.155762,0.719971,-0.708984,0.458984,0.741943,"27/2/2019",14,29,34,42.8716673943148,0.0375977,0.0322266,213395,2019-02-27 14:29:34,"Vigilance"
"115",-0.671875,-0.155762,0.707764,-0.708252,0.458984,0.742188,"27/2/2019",14,29,34,42.8337949785345,0.0358887,0.0249023,213396,2019-02-27 14:29:34,"Vigilance"
"116",-0.659912,-0.131836,0.695801,-0.706299,0.458984,0.742676,"27/2/2019",14,29,34,42.979347012724,0.0559082,0.0361328,213397,2019-02-27 14:29:34,"Vigilance"
"117",-0.647949,-0.131836,0.731934,-0.706299,0.457764,0.743408,"27/2/2019",14,29,34,41.0635524808811,0.0405273,0.0266113,213398,2019-02-27 14:29:34,"Vigilance"
"118",-0.671875,-0.179932,0.719971,-0.706055,0.456543,0.744141,"27/2/2019",14,29,34,42.1561913697953,0.0397949,0.0280762,213399,2019-02-27 14:29:34,"Vigilance"
"119",-0.659912,-0.179932,0.707764,-0.705811,0.455322,0.745117,"27/2/2019",14,29,34,42.1023985743039,0.0371094,0.0251465,213400,2019-02-27 14:29:34,"Vigilance"
"120",-0.683838,-0.191895,0.695801,-0.705322,0.452637,0.746826,"27/2/2019",14,29,34,43.4538843342271,0.0827637,0.0483398,213401,2019-02-27 14:29:34,"Vigilance"
"121",-0.659912,-0.179932,0.707764,-0.706055,0.453125,0.745361,"27/2/2019",14,29,35,42.1023985743039,0.034668,0.0244141,213402,2019-02-27 14:29:35,"Vigilance"
"122",-0.659912,-0.167969,0.719971,-0.706787,0.453613,0.743652,"27/2/2019",14,29,35,41.7524627199308,0.0131836,0.010498,213403,2019-02-27 14:29:35,"Vigilance"
"123",-0.647949,-0.167969,0.695801,-0.70752,0.454102,0.742188,"27/2/2019",14,29,35,42.1521686865729,0.0441895,0.0270996,213404,2019-02-27 14:29:35,"Vigilance"
"124",-0.647949,-0.179932,0.731934,-0.708984,0.455322,0.73877,"27/2/2019",14,29,35,40.6843699499052,0.0483398,0.0292969,213405,2019-02-27 14:29:35,"Vigilance"
"125",-0.647949,-0.179932,0.719971,-0.708252,0.455566,0.739014,"27/2/2019",14,29,35,41.1246018454894,0.0366211,0.0263672,213406,2019-02-27 14:29:35,"Vigilance"
"126",-0.647949,-0.179932,0.743896,-0.70752,0.455811,0.739502,"27/2/2019",14,29,35,40.2515054382898,0.0615234,0.0371094,213407,2019-02-27 14:29:35,"Vigilance"
"127",-0.659912,-0.179932,0.755859,-0.706787,0.456299,0.739746,"27/2/2019",14,29,35,40.342214636041,0.0622559,0.0449219,213408,2019-02-27 14:29:35,"Vigilance"
"128",-0.659912,-0.167969,0.707764,-0.705322,0.457031,0.740723,"27/2/2019",14,29,35,42.214070008986,0.0246582,0.017334,213409,2019-02-27 14:29:35,"Vigilance"
"129",-0.647949,-0.155762,0.707764,-0.705566,0.456299,0.740967,"27/2/2019",14,29,35,41.7996237348793,0.0253906,0.0168457,213410,2019-02-27 14:29:35,"Vigilance"
"130",-0.659912,-0.191895,0.707764,-0.705811,0.455322,0.741211,"27/2/2019",14,29,35,41.9840548633835,0.0483398,0.0393066,213411,2019-02-27 14:29:35,"Vigilance"
"131",-0.659912,-0.167969,0.695801,-0.706055,0.454346,0.741455,"27/2/2019",14,29,35,42.6741250220482,0.0356445,0.0253906,213412,2019-02-27 14:29:35,"Vigilance"
"132",-0.659912,-0.155762,0.695801,-0.706299,0.453613,0.741699,"27/2/2019",14,29,35,42.7846858733544,0.0227051,0.0202637,213413,2019-02-27 14:29:35,"Vigilance"
"133",-0.659912,-0.179932,0.683838,-0.706543,0.452637,0.741943,"27/2/2019",14,29,35,43.0224292444639,0.0581055,0.0410156,213414,2019-02-27 14:29:35,"Vigilance"
"134",-0.647949,-0.179932,0.683838,-0.706787,0.45166,0.742188,"27/2/2019",14,29,35,42.4999372727509,0.0700684,0.0424805,213415,2019-02-27 14:29:35,"Vigilance"
"135",-0.683838,-0.179932,0.695801,-0.707031,0.45166,0.742188,"27/2/2019",14,29,35,43.5765474039945,0.0681152,0.0397949,213416,2019-02-27 14:29:35,"Vigilance"
"136",-0.695801,-0.179932,0.683838,-0.70752,0.451416,0.742188,"27/2/2019",14,29,35,44.5379890523537,0.0915527,0.0529785,213417,2019-02-27 14:29:35,"Vigilance"
"137",-0.683838,-0.179932,0.671875,-0.708008,0.451172,0.741943,"27/2/2019",14,29,35,44.5134777126282,0.0917969,0.0546875,213418,2019-02-27 14:29:35,"Vigilance"
"138",-0.671875,-0.167969,0.707764,-0.708984,0.450684,0.741699,"27/2/2019",14,29,35,42.7267407119467,0.0322266,0.0202637,213419,2019-02-27 14:29:35,"Vigilance"
"139",-0.683838,-0.167969,0.719971,-0.708496,0.451172,0.742676,"27/2/2019",14,29,35,42.7680281279574,0.0466309,0.0292969,213420,2019-02-27 14:29:35,"Vigilance"
"140",-0.683838,-0.143799,0.719971,-0.708008,0.45166,0.743652,"27/2/2019",14,29,35,42.966331043224,0.034668,0.0241699,213421,2019-02-27 14:29:35,"Vigilance"
"141",-0.659912,-0.10791,0.743896,-0.70752,0.452393,0.744629,"27/2/2019",14,29,35,41.2803436211762,0.0717773,0.0507813,213422,2019-02-27 14:29:35,"Vigilance"
"142",-0.659912,-0.119873,0.743896,-0.706299,0.453613,0.746826,"27/2/2019",14,29,35,41.2120199107375,0.059082,0.0412598,213423,2019-02-27 14:29:35,"Vigilance"
"143",-0.659912,-0.131836,0.743896,-0.708252,0.453125,0.74585,"27/2/2019",14,29,35,41.1369249582353,0.046875,0.0336914,213424,2019-02-27 14:29:35,"Vigilance"
"144",-0.659912,-0.143799,0.731934,-0.710205,0.452637,0.744873,"27/2/2019",14,29,35,41.4988134113695,0.0231934,0.0178223,213425,2019-02-27 14:29:35,"Vigilance"
"145",-0.647949,-0.10791,0.707764,-0.712158,0.451904,0.743896,"27/2/2019",14,29,35,42.1459989258001,0.0610352,0.043457,213426,2019-02-27 14:29:35,"Vigilance"
"146",-0.635986,-0.131836,0.719971,-0.716309,0.450684,0.741699,"27/2/2019",14,29,35,40.9874507945565,0.0478516,0.0310059,213427,2019-02-27 14:29:35,"Vigilance"
"147",-0.647949,-0.167969,0.707764,-0.714111,0.450439,0.741699,"27/2/2019",14,29,35,41.69293911421,0.0390625,0.0239258,213428,2019-02-27 14:29:35,"Vigilance"
"148",-0.659912,-0.179932,0.707764,-0.711914,0.450195,0.741455,"27/2/2019",14,29,35,42.1023985743039,0.0400391,0.0322266,213429,2019-02-27 14:29:35,"Vigilance"
